HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
7.8538256,-2398.3376,6082.0864,-9.356512,25.269918,RMM2018-10-10.0050.fcs
11.388046,3604.8687,5455.833,-3.254074,1411.908,RMM2018-10-10.0050.fcs
21.20533,2598.8926,8832.876,-0.5614548,7736.5996,RMM2018-10-10.0050.fcs
30.826265,-1498.0876,1425.0713,19.14486,-3.009638,RMM2018-10-10.0050.fcs
32.200684,1770.3342,4237.677,13.209897,-57.664787,RMM2018-10-10.0050.fcs
35.047695,-531.8857,4302.279,-28.406523,27.000772,RMM2018-10-10.0050.fcs
39.75999,-1383.9513,2550.6753,-23.464676,-25.06097,RMM2018-10-10.0050.fcs
42.607006,2534.26,1052.9354,2.1425827,-6.0881166,RMM2018-10-10.0050.fcs
55.56582,-35.763485,3268.9846,26.57042,13.3964615,RMM2018-10-10.0050.fcs
61.25984,2527.5637,5477.1943,-8.912872,-56.373295,RMM2018-10-10.0050.fcs
63.32147,1785.982,1779.876,17.215872,0.50046134,RMM2018-10-10.0050.fcs
66.757515,1960.8868,4372.9116,-25.225965,-33.11833,RMM2018-10-10.0050.fcs
69.11366,2793.1865,5154.624,-31.677795,1345.7052,RMM2018-10-10.0050.fcs
79.71633,2159.0852,2246.2178,-11.144143,32.57389,RMM2018-10-10.0050.fcs
85.21401,-1034.2302,2878.902,17.817217,1667.0621,RMM2018-10-10.0050.fcs
87.275635,3307.1584,1447.6989,-34.21049,-8.293805,RMM2018-10-10.0050.fcs
99.25272,1569.5376,3438.0618,-0.3206091,-5.0384784,RMM2018-10-10.0050.fcs
123.10872,3391.7227,2321.9028,-50.017056,-0.5476546,RMM2018-10-10.0050.fcs
124.67948,3951.236,4507.915,-3.7225358,1197.8804,RMM2018-10-10.0050.fcs
127.133804,-503.16574,5808.5625,-1.1018178,10101.469,RMM2018-10-10.0050.fcs
128.31187,-3317.0112,3288.822,28.394566,1277.3862,RMM2018-10-10.0050.fcs
131.35522,-785.1456,8372.969,-13.555025,-31.270235,RMM2018-10-10.0050.fcs
145.68848,1659.504,4835.0464,-28.683683,19.668756,RMM2018-10-10.0050.fcs
155.21123,-413.3193,3029.6929,7.5642767,740.4454,RMM2018-10-10.0050.fcs
163.85043,532.2731,4140.281,-20.114393,11.527164,RMM2018-10-10.0050.fcs
177.59464,-111.82702,1762.821,-24.128344,2.0888474,RMM2018-10-10.0050.fcs
182.99413,3181.221,7405.9927,-3.7565784,-21.640347,RMM2018-10-10.0050.fcs
185.84114,3444.48,3421.9414,-3.234772,-11.830509,RMM2018-10-10.0050.fcs
186.82288,3171.3005,2966.2888,-28.019543,7.390233,RMM2018-10-10.0050.fcs
193.49863,1066.9098,3029.2104,26.18437,-36.099354,RMM2018-10-10.0050.fcs
204.88667,3303.067,1143.8928,-14.072935,-21.631254,RMM2018-10-10.0050.fcs
206.9483,1300.2195,12270.014,-31.474003,30.309612,RMM2018-10-10.0050.fcs
208.51906,659.12115,3563.8826,-24.199823,25.035927,RMM2018-10-10.0050.fcs
226.58287,-378.22705,5600.627,22.179829,1275.5094,RMM2018-10-10.0050.fcs
244.25397,-693.21387,4600.9917,-17.375332,-42.836185,RMM2018-10-10.0050.fcs
247.78821,728.7443,7806.2207,-32.87705,-4.1844316,RMM2018-10-10.0050.fcs
252.1078,-218.2094,3828.15,-1.7376904,-50.311768,RMM2018-10-10.0050.fcs
257.99817,-1022.5434,1518.0709,-35.526875,784.79596,RMM2018-10-10.0050.fcs
264.57574,606.37463,2475.4714,-6.208925,-31.925604,RMM2018-10-10.0050.fcs
266.9319,-1221.2611,1763.3433,20.420084,-5.9905467,RMM2018-10-10.0050.fcs
270.1716,2518.5137,3352.3848,58.750362,35.58833,RMM2018-10-10.0050.fcs
279.89072,-347.83902,4359.3804,-7.7901525,21.378773,RMM2018-10-10.0050.fcs
284.603,-172.78781,8780.604,23.721418,2585.3123,RMM2018-10-10.0050.fcs
296.77643,1464.4792,977.1673,20.686089,69.54799,RMM2018-10-10.0050.fcs
302.0778,-2965.143,2183.767,10.221651,-48.254463,RMM2018-10-10.0050.fcs
314.64386,2.0623407,4250.864,18.589584,-45.426414,RMM2018-10-10.0050.fcs
317.68726,2252.61,2114.5227,-8.63603,14.133726,RMM2018-10-10.0050.fcs
330.1552,-575.04504,1412.152,-0.60315514,-37.180786,RMM2018-10-10.0050.fcs
340.1688,-793.9534,2623.188,8.562886,-39.493782,RMM2018-10-10.0050.fcs
355.58194,-489.62228,2161.4954,65.06684,-88.92394,RMM2018-10-10.0050.fcs
359.11618,-77.705124,1970.193,-10.394449,1051.1791,RMM2018-10-10.0050.fcs
373.15488,-242.64261,1935.986,35.27846,-3.1048677,RMM2018-10-10.0050.fcs
376.10007,5315.363,5824.3696,-17.983727,100.18228,RMM2018-10-10.0050.fcs
