HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
13.367378,2423.6345,12139.068,-3.734314,-8.463271,RMM2018-10-10.0028.fcs
19.53026,-1621.9017,1394.7318,52.96791,302.46082,RMM2018-10-10.0028.fcs
21.353085,899.1145,2706.5542,35.045803,1861.4023,RMM2018-10-10.0028.fcs
22.655102,420.95612,2723.799,45.381786,1031.4749,RMM2018-10-10.0028.fcs
24.998735,1940.8741,4389.476,50.69122,971.1975,RMM2018-10-10.0028.fcs
39.66813,-1161.5719,3696.9553,14.696998,1844.8448,RMM2018-10-10.0028.fcs
46.959427,833.0689,2650.0007,27.135109,973.8163,RMM2018-10-10.0028.fcs
56.24715,2641.0818,3120.0303,35.875774,8.904412,RMM2018-10-10.0028.fcs
60.326805,-13.27469,2453.7659,45.31108,659.9493,RMM2018-10-10.0028.fcs
64.23286,1386.2576,7090.765,-8.912872,856.2969,RMM2018-10-10.0028.fcs
72.91298,3416.4197,5053.8696,30.334335,1175.5399,RMM2018-10-10.0028.fcs
81.15908,2689.8984,5589.18,21.625689,995.74396,RMM2018-10-10.0028.fcs
84.11032,3750.8345,8949.608,11.425725,9359.212,RMM2018-10-10.0028.fcs
91.48842,789.1429,3544.9456,28.211245,2633.7776,RMM2018-10-10.0028.fcs
92.53003,2312.8518,6377.783,23.439415,1042.9982,RMM2018-10-10.0028.fcs
99.30053,-184.22678,4914.721,1.3967657,711.3476,RMM2018-10-10.0028.fcs
101.73096,3048.1758,2169.319,3.4275231,746.46204,RMM2018-10-10.0028.fcs
107.37303,-1492.0935,5402.867,19.323391,1371.2688,RMM2018-10-10.0028.fcs
108.848656,229.34068,6723.061,13.144059,2459.127,RMM2018-10-10.0028.fcs
109.45626,-1014.78577,6516.9595,-6.724016,2110.4512,RMM2018-10-10.0028.fcs
119.00439,-869.481,8168.89,64.00182,866.96576,RMM2018-10-10.0028.fcs
127.9449,865.9066,3997.024,-15.4290905,13838.693,RMM2018-10-10.0028.fcs
138.53464,870.5222,2160.7542,6.9235735,683.08813,RMM2018-10-10.0028.fcs
140.79149,3882.0403,7368.156,60.038128,1660.6118,RMM2018-10-10.0028.fcs
147.82237,521.0287,3077.6853,22.989128,1002.90814,RMM2018-10-10.0028.fcs
158.49892,1762.2391,3421.3696,13.352979,873.5296,RMM2018-10-10.0028.fcs
165.44301,896.7343,5031.551,65.58387,1207.7471,RMM2018-10-10.0028.fcs
170.82468,-2220.822,3011.5208,54.86128,677.8258,RMM2018-10-10.0028.fcs
176.55356,-1221.5105,5050.2505,37.57277,1450.4211,RMM2018-10-10.0028.fcs
177.76877,506.56403,2911.1443,50.54723,743.51215,RMM2018-10-10.0028.fcs
186.44888,5109.6665,1389.3955,64.63784,70.19798,RMM2018-10-10.0028.fcs
189.92093,7694.533,11168.0625,-12.733341,4434.3647,RMM2018-10-10.0028.fcs
190.61534,7152.7603,15321.773,30.148094,4923.8447,RMM2018-10-10.0028.fcs
191.30975,4359.412,8267.423,61.535217,2774.7622,RMM2018-10-10.0028.fcs
193.47978,736.6986,6510.665,1.3653286,1551.994,RMM2018-10-10.0028.fcs
197.73303,-2101.0955,3227.877,42.085594,732.32355,RMM2018-10-10.0028.fcs
218.39172,106.00404,2654.9844,46.98803,596.241,RMM2018-10-10.0028.fcs
228.11343,1565.5419,2882.391,-7.415882,1219.5793,RMM2018-10-10.0028.fcs
235.31795,17.917854,3427.497,44.39086,862.0039,RMM2018-10-10.0028.fcs
242.69604,1331.2169,2812.8203,48.531075,663.0511,RMM2018-10-10.0028.fcs
246.8625,438.30032,13656.0,60.624428,-101.2185,RMM2018-10-10.0028.fcs
251.72336,1528.1012,3860.879,20.320839,6.3862443,RMM2018-10-10.0028.fcs
255.10861,524.3648,3863.0544,40.588013,535.08386,RMM2018-10-10.0028.fcs
257.10504,2832.5476,1237.6625,37.552685,3191.7422,RMM2018-10-10.0028.fcs
279.76013,-135.30312,3287.592,49.57704,-125.09117,RMM2018-10-10.0028.fcs
285.489,-5.4339237,1242.9875,59.81904,824.14026,RMM2018-10-10.0028.fcs
289.04785,2599.3123,2408.7512,8.230564,748.76764,RMM2018-10-10.0028.fcs
302.15482,-876.7697,5165.9062,23.759705,984.18524,RMM2018-10-10.0028.fcs
304.41168,2399.4553,5074.4663,29.177614,640.79224,RMM2018-10-10.0028.fcs
317.08463,327.47055,2817.4185,74.43717,1087.9896,RMM2018-10-10.0028.fcs
319.77548,124.694016,4876.8696,42.079403,1150.5045,RMM2018-10-10.0028.fcs
321.3379,2817.7073,2511.3242,89.62638,684.67737,RMM2018-10-10.0028.fcs
323.0739,3073.9797,5089.736,38.23826,819.82367,RMM2018-10-10.0028.fcs
341.64935,2529.9934,1708.3411,11.493328,1212.8113,RMM2018-10-10.0028.fcs
347.20462,-99.70903,1914.1788,8.344234,1439.3706,RMM2018-10-10.0028.fcs
360.74564,-2591.5112,3529.4924,25.745024,843.0273,RMM2018-10-10.0028.fcs
376.02264,2968.0452,2421.8958,11.547637,636.5401,RMM2018-10-10.0028.fcs
382.3591,4.9663086,3116.7507,45.28891,1308.1575,RMM2018-10-10.0028.fcs
