HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
336.90216,1043.3848,1551.5317,10.321182,44.01058,RMM2018-10-10.0049.fcs
390.705,-627.7096,2388.9238,7.9903226,34.469368,RMM2018-10-10.0049.fcs
488.25476,2475.204,2746.8467,19.11624,13.573183,RMM2018-10-10.0049.fcs
580.213,894.1578,1277.02,22.892992,101.938065,RMM2018-10-10.0049.fcs
662.7101,-288.32745,12024.422,15.083963,-16.435331,RMM2018-10-10.0049.fcs
827.2693,4146.72,1273.7877,-7.7917957,27.000772,RMM2018-10-10.0049.fcs
879.89166,4417.22,4323.542,12.14258,48.02761,RMM2018-10-10.0049.fcs
926.1859,43526.645,82831.555,35.875774,137.27794,RMM2018-10-10.0049.fcs
1023.73566,4872.4155,1623.5546,62.177677,31.20009,RMM2018-10-10.0049.fcs
1347.0762,-251.67625,1326.138,37.93878,84.18166,RMM2018-10-10.0049.fcs
1358.9337,2245.1282,1080.8494,35.956535,94.203766,RMM2018-10-10.0049.fcs
1388.3912,2663.6616,6323.8145,14.129423,66.20718,RMM2018-10-10.0049.fcs
1453.1464,8450.992,3387.38,30.166386,11.370117,RMM2018-10-10.0049.fcs
1466.0334,2265.907,2723.1677,26.33718,-14.277761,RMM2018-10-10.0049.fcs
1617.6879,155.80176,1782.5734,38.431942,25.380249,RMM2018-10-10.0049.fcs
1640.9148,-322.90768,3269.291,-6.0994987,19.817186,RMM2018-10-10.0049.fcs
1708.1284,-1012.9255,1442.1814,18.420052,-48.142,RMM2018-10-10.0049.fcs
1754.6355,-753.7115,3843.6445,47.434383,-9.917985,RMM2018-10-10.0049.fcs
1817.0742,659.43884,4278.342,16.89219,4.100268,RMM2018-10-10.0049.fcs
1866.173,-933.2639,1429.8071,23.261042,-20.3619,RMM2018-10-10.0049.fcs
1874.6135,351.47308,2849.3535,75.246216,-23.215641,RMM2018-10-10.0049.fcs
1903.5297,-3490.36,2506.2043,29.548496,34.32208,RMM2018-10-10.0049.fcs
1976.1306,440.42404,3115.5908,29.412367,47.779747,RMM2018-10-10.0049.fcs
2003.8219,357.8589,2196.6704,50.667797,56.41122,RMM2018-10-10.0049.fcs
2009.1117,673.7651,3421.5764,37.981655,-12.835695,RMM2018-10-10.0049.fcs
2037.1581,-746.1984,1150.9385,17.10111,75.17743,RMM2018-10-10.0049.fcs
2158.769,-1456.1558,5783.9883,31.850677,-25.388477,RMM2018-10-10.0049.fcs
2208.3296,-800.27985,2548.6265,15.505889,33.14708,RMM2018-10-10.0049.fcs
2259.8423,-522.4838,4270.6387,-11.152948,114.212006,RMM2018-10-10.0049.fcs
2336.4993,-416.41354,1031.4559,43.050964,-37.97342,RMM2018-10-10.0049.fcs
2395.2458,-501.28723,1962.8597,28.093552,77.69425,RMM2018-10-10.0049.fcs
2474.4944,5085.833,19653.834,6.9443536,22.813347,RMM2018-10-10.0049.fcs
2621.8975,2786.1863,5439.8228,28.274029,45.650654,RMM2018-10-10.0049.fcs
2846.0996,-2009.6016,2080.1936,36.235325,68.61077,RMM2018-10-10.0049.fcs
2872.158,131547.45,262143.97,-22.997532,345.0955,RMM2018-10-10.0049.fcs
2968.0835,-611.21295,1045.527,-10.388256,18.304361,RMM2018-10-10.0049.fcs
3048.3262,-267.87216,1313.1531,31.995499,58.384068,RMM2018-10-10.0049.fcs
3072.272,-4803.4717,2661.2512,11.324779,37.043602,RMM2018-10-10.0049.fcs
3084.884,13129.821,50384.098,29.39833,46.785175,RMM2018-10-10.0049.fcs
3096.8213,-123.99538,2100.675,5.427555,14.624181,RMM2018-10-10.0049.fcs
3140.5063,2715.2908,1339.6378,41.883766,-16.885523,RMM2018-10-10.0049.fcs
3204.8975,471.12787,1593.2588,-52.76774,21.378773,RMM2018-10-10.0049.fcs
3262.499,2553.0413,2678.6448,6.8548236,-23.38786,RMM2018-10-10.0049.fcs
3350.2412,-159.39902,1331.3657,15.0638895,67.67392,RMM2018-10-10.0049.fcs
3364.46,450.34256,1769.5984,-2.8968115,-38.884132,RMM2018-10-10.0049.fcs
3402.6594,-2347.0796,1720.8745,27.959915,57.64722,RMM2018-10-10.0049.fcs
3488.689,1891.8523,2375.0178,8.230564,-38.340126,RMM2018-10-10.0049.fcs
3534.6726,-712.78894,22958.291,-9.973486,17.167131,RMM2018-10-10.0049.fcs
3558.7605,-1225.9257,3108.571,-8.303709,-0.13839412,RMM2018-10-10.0049.fcs
3605.4275,978.7085,4350.405,33.20772,-8.339103,RMM2018-10-10.0049.fcs
3636.9265,-1175.9078,1715.32,-6.6463175,7.3242197,RMM2018-10-10.0049.fcs
3814.2305,2142.1064,6707.3584,15.600766,32.502388,RMM2018-10-10.0049.fcs
3880.557,4421.4336,2565.3687,3.5680332,23.345568,RMM2018-10-10.0049.fcs
3880.77,-502.2457,3479.3335,-8.184366,-44.687138,RMM2018-10-10.0049.fcs
3961.9,-552.296,1417.5513,-8.52236,78.79859,RMM2018-10-10.0049.fcs
4049.8555,-870.1815,1143.8064,40.737553,42.80108,RMM2018-10-10.0049.fcs
4072.8696,2594.169,5716.504,32.162365,-8.138654,RMM2018-10-10.0049.fcs
4205.1045,154.8916,1544.4092,20.926048,5.6814966,RMM2018-10-10.0049.fcs
4366.229,377.66162,4119.296,-28.80461,49.229996,RMM2018-10-10.0049.fcs
4372.61,541.26,2152.1018,9.240673,9.149821,RMM2018-10-10.0049.fcs
4526.235,2584.304,1138.9302,6.497022,-30.012661,RMM2018-10-10.0049.fcs
4581.76,606.236,2325.545,14.756161,-27.69484,RMM2018-10-10.0049.fcs
4619.622,-1513.5697,2644.7988,54.789722,9.519606,RMM2018-10-10.0049.fcs
4640.364,3447.7512,66666.63,18.727068,19.557117,RMM2018-10-10.0049.fcs
4746.7095,337.83273,11321.625,23.63829,14.512633,RMM2018-10-10.0049.fcs
4747.6055,-2308.6162,963.0391,29.56916,-32.33221,RMM2018-10-10.0049.fcs
4853.3296,98.31738,4889.289,14.726013,120.6739,RMM2018-10-10.0049.fcs
5048.882,1640.4827,2946.2085,23.234787,24.079546,RMM2018-10-10.0049.fcs
5080.8423,1861.6515,4051.8938,7.3476143,4.4928846,RMM2018-10-10.0049.fcs
5081.2417,1131.0935,2739.2195,16.73283,-11.113591,RMM2018-10-10.0049.fcs
5084.6055,1480.1248,1740.4846,19.394909,35.8159,RMM2018-10-10.0049.fcs
5403.4907,-1792.627,1402.4281,31.502256,10.992058,RMM2018-10-10.0049.fcs
5433.809,378.6868,1983.5952,54.03612,4.485702,RMM2018-10-10.0049.fcs
5437.5547,2857.3352,1052.3743,6.9814577,-28.489979,RMM2018-10-10.0049.fcs
5498.6885,5638.27,9066.565,-14.225841,-30.084032,RMM2018-10-10.0049.fcs
5516.5103,-798.8527,4867.774,-0.9915787,21.677322,RMM2018-10-10.0049.fcs
5518.1255,-775.8106,1463.9087,1.0256978,-14.993239,RMM2018-10-10.0049.fcs
5518.445,1660.5966,2981.407,9.811039,-4.1868367,RMM2018-10-10.0049.fcs
5680.1904,1968.738,4679.325,-40.749172,49.631035,RMM2018-10-10.0049.fcs
5699.805,15877.117,33111.973,32.929295,-13.935767,RMM2018-10-10.0049.fcs
6079.496,1848.8282,2901.2158,61.84713,16.782867,RMM2018-10-10.0049.fcs
6118.7163,298.93195,3505.4219,21.132513,28.832264,RMM2018-10-10.0049.fcs
6183.8354,1401.3145,1936.7881,48.313534,49.561863,RMM2018-10-10.0049.fcs
6257.75,-437.76492,1692.7322,25.164017,122.0826,RMM2018-10-10.0049.fcs
6366.456,-1513.617,3826.0857,22.408703,-11.140549,RMM2018-10-10.0049.fcs
6416.2383,-471.04834,1062.5487,19.425838,30.24026,RMM2018-10-10.0049.fcs
6558.716,-1672.178,1423.2537,64.877815,22.665028,RMM2018-10-10.0049.fcs
6613.521,311.79074,2832.3472,36.775036,-20.807236,RMM2018-10-10.0049.fcs
6631.4053,1160.416,3485.131,52.519833,43.094494,RMM2018-10-10.0049.fcs
6744.9395,-678.50903,1774.4781,38.82667,4.506789,RMM2018-10-10.0049.fcs
6940.829,805.5779,1574.313,17.258362,37.481197,RMM2018-10-10.0049.fcs
7028.3936,-3154.2092,2696.0146,17.16337,11.658944,RMM2018-10-10.0049.fcs
7063.5405,-1895.507,1826.8986,-45.35711,-8.53787,RMM2018-10-10.0049.fcs
7076.2236,640.78357,3378.2,-11.506654,74.29875,RMM2018-10-10.0049.fcs
7214.015,-1246.6322,1885.9755,25.041365,-10.242635,RMM2018-10-10.0049.fcs
7214.5293,540.21515,1899.5509,31.491196,72.73781,RMM2018-10-10.0049.fcs
7219.0205,236.04395,8515.993,15.614587,13.82307,RMM2018-10-10.0049.fcs
7248.247,-936.91675,2798.313,1.0623674,55.65863,RMM2018-10-10.0049.fcs
7252.028,194.81564,3080.2717,15.43546,5.277176,RMM2018-10-10.0049.fcs
7280.243,1700.8494,2164.8638,15.705997,164.0293,RMM2018-10-10.0049.fcs
7339.6904,568.6311,2401.2559,1.0923184,100.46884,RMM2018-10-10.0049.fcs
7594.6904,-420.46753,1939.7229,38.95565,38.05703,RMM2018-10-10.0049.fcs
7635.2954,-14.173486,1272.6631,43.086567,41.22855,RMM2018-10-10.0049.fcs
7641.703,381.39764,1449.3589,14.652495,48.85028,RMM2018-10-10.0049.fcs
7656.233,-88.74867,1360.6995,-1.5406181,99.48831,RMM2018-10-10.0049.fcs
7697.823,961.1666,5928.051,-18.315733,5.807658,RMM2018-10-10.0049.fcs
7758.504,-1253.3416,1835.8303,-4.7268414,9.629032,RMM2018-10-10.0049.fcs
7792.3994,-1092.2056,1926.2646,-13.007546,3.9613245,RMM2018-10-10.0049.fcs
7805.979,2073.597,1255.0981,7.187244,14.979306,RMM2018-10-10.0049.fcs
7839.395,360.28156,4826.838,-16.527483,74.65179,RMM2018-10-10.0049.fcs
7841.525,508.15906,3116.768,-14.163252,59.516262,RMM2018-10-10.0049.fcs
7878.6777,425.12393,3265.8994,-40.03099,23.051771,RMM2018-10-10.0049.fcs
7989.5586,-399.75793,1665.9426,22.834488,28.000628,RMM2018-10-10.0049.fcs
7990.907,-1039.9678,1673.2567,14.802652,-4.4352117,RMM2018-10-10.0049.fcs
8108.24,734.8079,1469.5448,40.81638,-24.348167,RMM2018-10-10.0049.fcs
8166.232,1508.6866,3663.0679,-8.076815,66.13775,RMM2018-10-10.0049.fcs
8168.1577,2513.6768,1280.6351,12.043528,61.73553,RMM2018-10-10.0049.fcs
8214.293,-363.11124,19955.855,17.249012,-4.190209,RMM2018-10-10.0049.fcs
8284.453,-2294.4368,4276.8936,-24.293816,18.058414,RMM2018-10-10.0049.fcs
8316.893,-102.5591,4004.6064,-32.00505,24.31485,RMM2018-10-10.0049.fcs
8400.419,953.7234,1061.944,15.092548,-5.074887,RMM2018-10-10.0049.fcs
8419.919,1982.3188,2080.7444,-26.638966,99.059326,RMM2018-10-10.0049.fcs
8435.361,-252.07724,3121.5515,-15.700396,167.49863,RMM2018-10-10.0049.fcs
8480.467,-1860.1696,1413.9629,15.229179,50.8228,RMM2018-10-10.0049.fcs
8541.973,881.5968,2030.8022,-17.284403,119.26317,RMM2018-10-10.0049.fcs
8617.726,-1212.8297,4973.8267,-22.52017,28.396986,RMM2018-10-10.0049.fcs
8641.254,1787.9447,1847.895,-56.422585,60.221344,RMM2018-10-10.0049.fcs
8724.257,-2230.898,3845.6343,97.468025,-36.142487,RMM2018-10-10.0049.fcs
8724.532,-306.60492,2714.3032,55.537464,27.371136,RMM2018-10-10.0049.fcs
8778.787,-740.7905,3623.4807,-6.5297823,60.475792,RMM2018-10-10.0049.fcs
8963.875,2564.5654,3238.5857,50.905968,40.583275,RMM2018-10-10.0049.fcs
9009.326,264.45746,1446.1177,46.202065,65.84554,RMM2018-10-10.0049.fcs
9044.41,1230.0647,10217.473,46.210743,23.323673,RMM2018-10-10.0049.fcs
9092.116,646.384,908.82184,43.388542,-9.435093,RMM2018-10-10.0049.fcs
9197.619,-1399.2267,3523.013,1.4759144,29.800875,RMM2018-10-10.0049.fcs
9405.072,-773.0522,3729.832,14.350839,47.59397,RMM2018-10-10.0049.fcs
9477.043,-314.15704,1276.7506,41.921803,43.00824,RMM2018-10-10.0049.fcs
9500.705,1518.151,1371.815,-20.226942,104.33477,RMM2018-10-10.0049.fcs
9502.746,-1582.8989,2381.4429,56.865227,8.99398,RMM2018-10-10.0049.fcs
9572.224,10741.119,7441.6504,42.13704,47.707966,RMM2018-10-10.0049.fcs
9632.079,815.2536,2565.4072,53.209656,28.716368,RMM2018-10-10.0049.fcs
9679.492,2517.1172,4507.3823,-0.02489984,52.849785,RMM2018-10-10.0049.fcs
9695.201,2831.3376,1021.108,30.385359,124.26551,RMM2018-10-10.0049.fcs
9730.321,-211.38617,4263.5522,24.311457,51.20272,RMM2018-10-10.0049.fcs
9730.845,-1060.5455,2054.7808,37.474796,23.715792,RMM2018-10-10.0049.fcs
9767.1455,686.08936,2827.0642,51.874897,4.461176,RMM2018-10-10.0049.fcs
9867.899,1927.8794,2112.9578,12.780327,-3.2626991,RMM2018-10-10.0049.fcs
9903.658,-1795.529,2649.8289,52.826866,-9.981485,RMM2018-10-10.0049.fcs
9949.429,429.1934,1816.903,29.688766,12.618046,RMM2018-10-10.0049.fcs
10061.942,-2970.6165,32373.691,16.966381,9.582339,RMM2018-10-10.0049.fcs
10126.618,-1103.8229,1020.16974,-35.02559,50.702778,RMM2018-10-10.0049.fcs
10196.06,-458.63904,2044.3462,7.1238146,151.4497,RMM2018-10-10.0049.fcs
10320.289,1518.5898,1408.9874,33.77032,80.87156,RMM2018-10-10.0049.fcs
10382.053,-852.1077,7300.9023,38.688747,77.46707,RMM2018-10-10.0049.fcs
10499.013,-1490.5792,3491.1807,28.578386,-35.159866,RMM2018-10-10.0049.fcs
10502.838,-4.8040752,4005.765,22.037273,5.653938,RMM2018-10-10.0049.fcs
10522.115,-3907.4363,1351.9946,12.89428,23.37816,RMM2018-10-10.0049.fcs
10567.097,862.39386,3900.9883,-27.812721,1.9948331,RMM2018-10-10.0049.fcs
10680.0,-1405.7854,1667.103,-4.4236946,16.475655,RMM2018-10-10.0049.fcs
10720.011,-208.88382,14654.521,-21.460396,72.94338,RMM2018-10-10.0049.fcs
10784.296,-489.76233,1249.2844,-4.8276253,65.20526,RMM2018-10-10.0049.fcs
10787.694,-1965.352,1318.5647,48.986935,-0.8851869,RMM2018-10-10.0049.fcs
10921.98,-1459.5869,4144.7935,66.58368,2.293333,RMM2018-10-10.0049.fcs
10964.111,511.6336,4377.614,39.914474,-33.54467,RMM2018-10-10.0049.fcs
11003.66,1766.2288,2235.8328,23.849104,42.11893,RMM2018-10-10.0049.fcs
11166.338,-1136.0148,1803.8901,-12.343481,80.98692,RMM2018-10-10.0049.fcs
11193.825,-338.9186,3729.1658,-41.56262,70.53356,RMM2018-10-10.0049.fcs
11241.895,-1396.2704,1402.5281,-14.092865,3.5179093,RMM2018-10-10.0049.fcs
11279.917,-871.36566,1453.6378,-26.573763,29.090694,RMM2018-10-10.0049.fcs
11315.419,-925.1583,5424.1245,-8.460489,26.886074,RMM2018-10-10.0049.fcs
11361.003,-1338.0103,3243.771,61.15981,-8.70609,RMM2018-10-10.0049.fcs
11424.524,2613.7322,3389.316,32.187298,119.467834,RMM2018-10-10.0049.fcs
11552.206,1181.3828,3816.9863,-0.56570387,32.1765,RMM2018-10-10.0049.fcs
11587.876,1887.9443,1922.4775,9.972271,54.680832,RMM2018-10-10.0049.fcs
11590.823,1441.7554,1444.0361,-32.433105,26.26458,RMM2018-10-10.0049.fcs
11648.505,-2442.7349,2775.1245,-9.05613,-27.642736,RMM2018-10-10.0049.fcs
11728.614,-256.16272,2514.365,5.717894,37.753025,RMM2018-10-10.0049.fcs
11828.364,-582.70605,1887.2076,-34.40058,-50.858547,RMM2018-10-10.0049.fcs
11854.565,423.24158,1557.7345,9.062327,9.784348,RMM2018-10-10.0049.fcs
11879.062,-765.40533,3956.1272,9.837945,58.374653,RMM2018-10-10.0049.fcs
11938.118,2868.418,13807.763,3.4255233,-26.91128,RMM2018-10-10.0049.fcs
12012.539,1156.6365,51941.477,-25.601244,49.75937,RMM2018-10-10.0049.fcs
12048.617,-2204.6663,2130.5205,-3.7284298,8.607881,RMM2018-10-10.0049.fcs
12066.111,237.95404,1710.2991,-27.274685,132.25157,RMM2018-10-10.0049.fcs
12128.442,-1789.4923,2259.2285,7.301301,26.338833,RMM2018-10-10.0049.fcs
12187.544,-3025.315,2401.3499,1.928559,48.210407,RMM2018-10-10.0049.fcs
12347.115,3540.6929,1190.5251,2.7550197,21.558754,RMM2018-10-10.0049.fcs
12379.022,1515.0941,3283.6707,67.99206,107.41431,RMM2018-10-10.0049.fcs
12384.845,657.6129,1108.1305,26.72916,122.89086,RMM2018-10-10.0049.fcs
12551.703,-2847.9722,2086.1982,36.376247,33.7232,RMM2018-10-10.0049.fcs
12566.543,1900.2059,6439.3286,20.826675,90.55913,RMM2018-10-10.0049.fcs
12630.614,-4354.8076,2173.1526,34.28958,-35.422886,RMM2018-10-10.0049.fcs
12781.461,1316.7653,1661.3093,19.16261,-6.446103,RMM2018-10-10.0049.fcs
12786.334,4296.1333,20932.67,19.238441,61.58051,RMM2018-10-10.0049.fcs
12831.322,2261.4949,4737.822,18.490612,13.785442,RMM2018-10-10.0049.fcs
12851.56,842.85986,1189.013,29.044123,5.498254,RMM2018-10-10.0049.fcs
12876.011,-3177.1643,1069.1116,7.8001895,133.23589,RMM2018-10-10.0049.fcs
12972.549,-368.4457,3524.2727,-10.630788,-18.46997,RMM2018-10-10.0049.fcs
13017.485,-510.9592,3772.7976,17.357298,-24.41927,RMM2018-10-10.0049.fcs
13179.337,-1827.3943,1968.8844,8.960652,90.79209,RMM2018-10-10.0049.fcs
13205.945,3431.6636,8029.035,-10.765485,38.67014,RMM2018-10-10.0049.fcs
13226.084,-576.1179,5521.0103,18.339945,13.336798,RMM2018-10-10.0049.fcs
13287.236,382.60074,1431.2668,-1.3612242,62.50859,RMM2018-10-10.0049.fcs
13305.972,-1795.7106,2868.411,24.665182,-5.716256,RMM2018-10-10.0049.fcs
13319.525,614.31177,2836.2415,39.962967,-25.487972,RMM2018-10-10.0049.fcs
13472.182,425.9606,2418.6746,49.42344,-20.13806,RMM2018-10-10.0049.fcs
13511.064,-364.8281,2222.5767,42.23669,-50.632336,RMM2018-10-10.0049.fcs
13576.593,2554.223,3776.8318,-4.317276,63.2061,RMM2018-10-10.0049.fcs
13616.025,156.14305,6254.504,3.1086974,51.386353,RMM2018-10-10.0049.fcs
