HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
18.56016,3906.9578,15220.033,-20.600908,159.26564,RMM2018-10-10.0054.fcs
18.931362,4668.4014,15090.407,2.3681242,123.48751,RMM2018-10-10.0054.fcs
25.984224,-1834.2109,4938.567,6.9348097,3642.7021,RMM2018-10-10.0054.fcs
31.923475,1030.9646,1185.1908,0.40419817,29.786518,RMM2018-10-10.0054.fcs
44.0247,3527.2712,9365.122,13.209897,106.316,RMM2018-10-10.0054.fcs
44.91559,2014.0332,11290.671,-19.036192,29.811872,RMM2018-10-10.0054.fcs
60.506123,-2458.7283,6962.227,-15.968411,82.69783,RMM2018-10-10.0054.fcs
70.751335,1791.1927,5352.043,-14.724012,90.426285,RMM2018-10-10.0054.fcs
72.45886,2264.6526,1479.2515,5.955693,-25.021894,RMM2018-10-10.0054.fcs
83.81768,2940.7954,4793.16,-23.905401,30.77078,RMM2018-10-10.0054.fcs
89.08877,-967.95807,5938.4287,-35.25798,27.67442,RMM2018-10-10.0054.fcs
95.25074,798.02875,3329.0566,-2.7371716,-9.692501,RMM2018-10-10.0054.fcs
117.52293,-607.30634,4266.317,-16.685266,711.3338,RMM2018-10-10.0054.fcs
121.309204,2576.065,1314.807,-18.640408,-24.585125,RMM2018-10-10.0054.fcs
125.02123,-551.6582,2704.6138,21.56535,54.428276,RMM2018-10-10.0054.fcs
134.4498,1576.4584,18078.162,-17.343895,103.21313,RMM2018-10-10.0054.fcs
136.60277,1879.6956,4294.51,-7.8168736,531.8815,RMM2018-10-10.0054.fcs
168.2293,-604.7232,3783.6743,8.078993,1222.2805,RMM2018-10-10.0054.fcs
198.66795,1274.1326,4170.583,30.010654,27.526094,RMM2018-10-10.0054.fcs
205.34961,2788.6313,9024.46,4.5203805,-4.4323387,RMM2018-10-10.0054.fcs
212.55095,1213.5435,5968.7363,37.764896,54.5581,RMM2018-10-10.0054.fcs
218.56444,244.6537,5052.123,-36.04382,117.71802,RMM2018-10-10.0054.fcs
228.58693,2312.616,4096.6646,-30.557749,13.109525,RMM2018-10-10.0054.fcs
238.90637,-2871.157,2630.5168,22.556807,1399.1796,RMM2018-10-10.0054.fcs
242.91536,-130.2093,2725.3608,15.492864,66.81212,RMM2018-10-10.0054.fcs
252.34393,37.161236,8164.631,-22.254278,48.003468,RMM2018-10-10.0054.fcs
256.2787,-1139.4386,3412.3577,7.4878182,46.76307,RMM2018-10-10.0054.fcs
259.09982,1929.2975,3168.9424,-5.108838,-63.36733,RMM2018-10-10.0054.fcs
267.2663,-142.98544,5528.137,-43.012074,-8.539329,RMM2018-10-10.0054.fcs
297.408,-1137.929,8119.174,-0.0525558,114.76297,RMM2018-10-10.0054.fcs
303.71844,-803.9489,1374.403,38.400917,-3.8276258,RMM2018-10-10.0054.fcs
305.12903,2916.6016,11094.975,19.125784,83.7205,RMM2018-10-10.0054.fcs
312.10767,-1395.7924,3740.045,30.148094,7.2322984,RMM2018-10-10.0054.fcs
316.9333,-802.70306,1888.1019,9.061365,32.066483,RMM2018-10-10.0054.fcs
322.72406,962.52356,3112.9834,-8.005002,36.811623,RMM2018-10-10.0054.fcs
329.77692,2045.2758,4721.508,-16.010454,60.470848,RMM2018-10-10.0054.fcs
331.1875,5204.401,9598.399,30.121433,18.091644,RMM2018-10-10.0054.fcs
340.24484,2038.7437,17468.248,9.450713,101.69888,RMM2018-10-10.0054.fcs
353.75662,609.1857,8716.111,-13.705189,-36.610767,RMM2018-10-10.0054.fcs
354.64752,-28.418003,3892.2825,18.546017,90.52386,RMM2018-10-10.0054.fcs
357.98837,2791.1904,4328.7734,43.75783,4.666237,RMM2018-10-10.0054.fcs
368.67902,-832.2851,2267.9226,-20.908615,443.98068,RMM2018-10-10.0054.fcs
377.29092,2238.1982,11816.591,10.602956,28.148958,RMM2018-10-10.0054.fcs
377.73636,4645.7065,11790.528,7.567625,31.129633,RMM2018-10-10.0054.fcs
382.04233,-70.64783,6323.579,-10.393076,8.904554,RMM2018-10-10.0054.fcs
385.23465,1684.0366,6272.981,-2.0251427,75.45085,RMM2018-10-10.0054.fcs
391.24817,3985.184,5098.036,0.7342999,90.0334,RMM2018-10-10.0054.fcs
393.47537,1228.7435,3816.5789,-11.847551,31.222628,RMM2018-10-10.0054.fcs
399.86008,1984.3496,6388.187,6.68882,34.53183,RMM2018-10-10.0054.fcs
400.89944,10898.141,19672.77,27.585522,26.33112,RMM2018-10-10.0054.fcs
