HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
24.69568,761.3378,9037.489,20.628546,-14.08547,RMM2018-10-10.0057.fcs
27.740479,7868.369,20154.133,60.464172,113.180145,RMM2018-10-10.0057.fcs
31.353395,2746.9436,3667.9502,31.297668,15.447248,RMM2018-10-10.0057.fcs
202.1282,955.06494,1268.5868,32.26332,62.582676,RMM2018-10-10.0057.fcs
262.4915,2843.237,1426.5776,24.454294,-19.246431,RMM2018-10-10.0057.fcs
382.72983,301.13672,1946.5775,-28.406523,44.8044,RMM2018-10-10.0057.fcs
594.6848,-327.91504,1853.5227,21.51291,-63.479324,RMM2018-10-10.0057.fcs
823.8966,67.989,1693.8661,13.386979,42.637604,RMM2018-10-10.0057.fcs
868.5388,17438.967,86865.45,50.93328,56.49998,RMM2018-10-10.0057.fcs
1026.9569,5824.046,13024.059,24.820318,136.65552,RMM2018-10-10.0057.fcs
1076.0553,-141.49492,1371.3296,32.2084,37.981785,RMM2018-10-10.0057.fcs
1167.479,983.56134,3365.6008,-10.233437,23.103655,RMM2018-10-10.0057.fcs
1265.4451,2163.5005,5557.5483,-9.189002,-48.6,RMM2018-10-10.0057.fcs
1388.2577,720.7395,1460.0471,75.0629,-35.82952,RMM2018-10-10.0057.fcs
1418.0221,-1829.7712,4518.71,30.935678,-16.786238,RMM2018-10-10.0057.fcs
1422.9489,-1328.3441,990.4267,18.263361,2.0135584,RMM2018-10-10.0057.fcs
1676.9718,2076.4724,3678.8792,-4.0687413,-20.96804,RMM2018-10-10.0057.fcs
1750.2421,-1972.7915,2923.478,-29.402328,13.507841,RMM2018-10-10.0057.fcs
1801.3556,-1420.7745,1578.7496,18.766258,75.31478,RMM2018-10-10.0057.fcs
1834.591,1765.3912,1420.4369,-4.84995,17.119421,RMM2018-10-10.0057.fcs
1866.7167,1281.0099,1985.4089,64.00182,-34.460037,RMM2018-10-10.0057.fcs
2038.8407,696.30365,11347.111,-13.555025,-24.711004,RMM2018-10-10.0057.fcs
2038.9473,3397.7004,19216.63,-28.683683,-7.5052023,RMM2018-10-10.0057.fcs
2128.64,-1749.5284,10971.985,46.919666,51.726055,RMM2018-10-10.0057.fcs
2324.9182,-361.65646,2635.4055,21.115063,-19.394926,RMM2018-10-10.0057.fcs
2333.5466,2451.8955,2265.0708,-3.5136163,10.522145,RMM2018-10-10.0057.fcs
2335.9968,778.66815,11377.139,18.732216,22.400208,RMM2018-10-10.0057.fcs
2380.9495,3763.071,2057.621,54.86128,-10.893476,RMM2018-10-10.0057.fcs
2418.153,-608.69086,1532.6282,-7.4048157,15.823531,RMM2018-10-10.0057.fcs
2446.4082,-940.215,1007.0931,44.92503,-42.658585,RMM2018-10-10.0057.fcs
2663.8135,2485.037,1678.0017,57.14158,76.75722,RMM2018-10-10.0057.fcs
2808.002,1198.0829,3707.4055,-10.859275,34.057743,RMM2018-10-10.0057.fcs
3023.1438,928.98663,1294.3885,24.525896,-10.57133,RMM2018-10-10.0057.fcs
3101.03,-1245.9197,2078.3196,59.66115,40.49978,RMM2018-10-10.0057.fcs
3131.558,3971.3367,2399.9011,5.1134605,22.756128,RMM2018-10-10.0057.fcs
3223.7808,743.7369,7308.656,6.478339,18.304361,RMM2018-10-10.0057.fcs
3249.2131,1827.3337,12332.662,13.254839,13.406479,RMM2018-10-10.0057.fcs
3260.8774,1425.924,1802.929,28.191374,93.26559,RMM2018-10-10.0057.fcs
3272.533,-2353.713,3005.8323,20.028,1.8075869,RMM2018-10-10.0057.fcs
3348.919,2150.1838,2346.1777,41.034813,23.99451,RMM2018-10-10.0057.fcs
3375.3193,-2603.309,4680.1606,38.135635,-16.885523,RMM2018-10-10.0057.fcs
3499.3745,-180.11009,1284.038,33.4393,83.22295,RMM2018-10-10.0057.fcs
3627.2202,1155.925,1021.9703,55.580544,-11.20643,RMM2018-10-10.0057.fcs
3714.5786,-2072.8206,7897.1562,44.111916,-62.573673,RMM2018-10-10.0057.fcs
3853.148,-525.1089,1718.0615,13.032751,42.637745,RMM2018-10-10.0057.fcs
3863.6135,-1176.7252,2027.2843,-12.332506,45.46579,RMM2018-10-10.0057.fcs
3926.5068,-1934.0536,2078.9155,-17.069328,63.79648,RMM2018-10-10.0057.fcs
3944.74,-801.80707,1595.8104,-12.784585,46.215157,RMM2018-10-10.0057.fcs
3993.581,-235.48174,762.24036,18.87025,8.294904,RMM2018-10-10.0057.fcs
4052.0537,3260.384,2590.6565,-14.580966,78.80497,RMM2018-10-10.0057.fcs
