HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
124.56091,2537.0154,99364.664,-1.8602479,23.395853,RMM2018-10-10.0033.fcs
168.98183,2900.22,3907.8545,60.464172,75.69882,RMM2018-10-10.0033.fcs
219.19215,2553.9148,1595.2329,27.549538,47.306374,RMM2018-10-10.0033.fcs
229.52281,-1370.6511,5036.3965,37.88552,-32.994698,RMM2018-10-10.0033.fcs
248.61725,797.69385,8589.259,45.06902,45.40885,RMM2018-10-10.0033.fcs
296.8004,849.301,3161.9094,-9.665862,13.88231,RMM2018-10-10.0033.fcs
343.27505,516.35175,1436.543,-0.9758823,74.264534,RMM2018-10-10.0033.fcs
351.61392,2847.229,3537.01,-37.212807,29.51914,RMM2018-10-10.0033.fcs
439.67676,-538.95026,5500.0605,60.30361,34.948223,RMM2018-10-10.0033.fcs
509.0789,661.93097,4154.1035,28.56845,8.281988,RMM2018-10-10.0033.fcs
545.57697,-956.7137,1590.5953,26.586203,83.8964,RMM2018-10-10.0033.fcs
657.0719,-1815.3564,5264.967,19.751621,125.24026,RMM2018-10-10.0033.fcs
677.5119,-3287.221,1517.0618,-26.055597,16.055283,RMM2018-10-10.0033.fcs
689.7635,716.9914,1389.7697,22.589046,27.888725,RMM2018-10-10.0033.fcs
708.45953,1395.4965,1460.234,66.54294,-5.541841,RMM2018-10-10.0033.fcs
784.7576,-514.99945,6278.1045,-21.092028,74.1651,RMM2018-10-10.0033.fcs
900.3158,-2607.7556,19426.656,31.538515,6.2059183,RMM2018-10-10.0033.fcs
924.7924,-1823.8032,1655.6722,24.94559,51.926197,RMM2018-10-10.0033.fcs
937.90265,-2266.9153,1840.1818,41.25505,52.82599,RMM2018-10-10.0033.fcs
963.23804,-1477.6802,970.66095,-4.84995,47.10448,RMM2018-10-10.0033.fcs
983.74,-372.8535,1147.7014,32.142696,18.013813,RMM2018-10-10.0033.fcs
1029.896,4044.3228,9041.073,-15.4290905,-21.899904,RMM2018-10-10.0033.fcs
1066.4915,1854.4069,2161.6912,-23.061485,64.64634,RMM2018-10-10.0033.fcs
1169.4438,1000.6636,1144.3823,46.919666,-37.292084,RMM2018-10-10.0033.fcs
1202.8259,583.8099,1981.3566,32.35946,-7.2134967,RMM2018-10-10.0033.fcs
1213.2717,-1175.3595,2617.3953,22.723309,60.1849,RMM2018-10-10.0033.fcs
1243.1837,-3193.415,2994.441,82.45046,49.574165,RMM2018-10-10.0033.fcs
1326.6344,574.34766,13365.736,39.868748,89.369064,RMM2018-10-10.0033.fcs
1590.4952,216.83525,2231.6548,5.713647,56.11595,RMM2018-10-10.0033.fcs
1619.8585,1171.8575,1797.949,29.932503,27.618895,RMM2018-10-10.0033.fcs
1633.0927,-242.66612,1767.9568,45.89718,42.086994,RMM2018-10-10.0033.fcs
1730.4769,-1603.646,3831.0938,-7.111142,5.9467525,RMM2018-10-10.0033.fcs
1773.2158,-1481.9994,2336.3694,18.903698,75.63571,RMM2018-10-10.0033.fcs
1774.5083,-84.935715,2620.8618,89.64621,31.129448,RMM2018-10-10.0033.fcs
1843.1846,1241.7594,1654.023,3.2393947,35.87459,RMM2018-10-10.0033.fcs
1920.2263,-1766.5747,3147.2922,-3.8290243,102.63734,RMM2018-10-10.0033.fcs
1938.8605,2653.7969,11035.809,31.058466,95.86539,RMM2018-10-10.0033.fcs
1982.6263,359.58035,6894.7666,13.198845,153.2357,RMM2018-10-10.0033.fcs
2021.3108,1754.2401,22819.396,16.27987,-1.9405453,RMM2018-10-10.0033.fcs
2076.7708,1457.7164,1811.132,26.979315,48.357372,RMM2018-10-10.0033.fcs
2086.3843,2641.2651,2099.5715,37.1986,65.57339,RMM2018-10-10.0033.fcs
2108.2495,-955.97345,1686.0251,-1.2309209,114.14504,RMM2018-10-10.0033.fcs
2112.3748,338.83224,1307.7654,20.91032,30.023024,RMM2018-10-10.0033.fcs
