HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
7.3399024,74.492584,4314.8423,22.502611,148.95828,RMM2018-10-10.0010.fcs
11.162767,3922.523,7279.2993,30.479116,-14.25635,RMM2018-10-10.0010.fcs
12.2331705,2672.9182,4884.219,33.171734,-85.75232,RMM2018-10-10.0010.fcs
15.597293,6681.274,11151.475,24.767057,-14.254035,RMM2018-10-10.0010.fcs
17.814554,3069.999,7545.4033,37.572758,37.912586,RMM2018-10-10.0010.fcs
25.154457,2135.8474,4379.115,5.326667,-32.96934,RMM2018-10-10.0010.fcs
26.83652,-136.7603,3984.336,-15.968411,109.87179,RMM2018-10-10.0010.fcs
29.283154,2964.3582,1759.4584,11.512913,1183.9438,RMM2018-10-10.0010.fcs
39.60489,-1093.6738,1863.435,54.68141,63.996246,RMM2018-10-10.0010.fcs
50.232456,-327.57593,2875.9907,22.94625,-58.24736,RMM2018-10-10.0010.fcs
54.97281,2043.6661,4472.909,5.9714756,37.981785,RMM2018-10-10.0010.fcs
57.572357,3702.8313,8291.584,14.129423,227.37686,RMM2018-10-10.0010.fcs
77.451256,-2936.7705,1635.128,5.803527,5.747919,RMM2018-10-10.0010.fcs
79.97435,2482.3616,1511.5839,39.455643,523.5792,RMM2018-10-10.0010.fcs
81.503494,1680.3545,6173.5103,23.439415,471.408,RMM2018-10-10.0010.fcs
92.51335,3433.658,2109.2441,-34.21049,-165.71536,RMM2018-10-10.0010.fcs
94.65416,5262.385,4528.768,-22.809402,414.75232,RMM2018-10-10.0010.fcs
101.688225,-394.82782,1259.3073,-35.02453,128.76291,RMM2018-10-10.0010.fcs
118.35592,-2468.3774,1621.8531,18.766258,748.1045,RMM2018-10-10.0010.fcs
121.643585,805.86945,5178.8765,-44.205338,116.44492,RMM2018-10-10.0010.fcs
130.43619,1123.5883,4786.2007,39.63896,955.0469,RMM2018-10-10.0010.fcs
132.42407,1910.6985,5518.7656,-9.806892,-72.49969,RMM2018-10-10.0010.fcs
161.09557,2327.6086,1304.306,-21.187418,-45.923557,RMM2018-10-10.0010.fcs
166.98277,1442.9431,4598.286,28.179005,1270.806,RMM2018-10-10.0010.fcs
167.90027,4225.12,9586.316,-1.3737316,1113.478,RMM2018-10-10.0010.fcs
168.51192,3273.6733,8951.738,-7.2617483,749.84125,RMM2018-10-10.0010.fcs
176.15765,4396.5527,8202.471,7.4878182,1841.1814,RMM2018-10-10.0010.fcs
180.82156,-120.93087,1206.7952,17.379955,164.33171,RMM2018-10-10.0010.fcs
193.51346,-156.10391,4932.184,-29.893608,-76.94274,RMM2018-10-10.0010.fcs
197.0305,91.458374,4020.5913,-1.9266219,96.95934,RMM2018-10-10.0010.fcs
200.47108,1235.035,3926.881,30.904652,-27.253452,RMM2018-10-10.0010.fcs
206.12892,-3065.4175,3415.0513,9.755453,1368.3928,RMM2018-10-10.0010.fcs
206.8935,-2958.7634,3762.5337,22.65183,1104.498,RMM2018-10-10.0010.fcs
212.39842,1862.219,2514.04,14.683563,979.4069,RMM2018-10-10.0010.fcs
218.97374,1378.5663,10343.131,-0.50873756,-69.07311,RMM2018-10-10.0010.fcs
220.12062,420.46045,4672.7817,8.352406,897.2414,RMM2018-10-10.0010.fcs
222.87308,2410.1682,3929.3494,54.48429,854.8622,RMM2018-10-10.0010.fcs
227.38405,3959.6614,8062.3096,15.072911,130.7469,RMM2018-10-10.0010.fcs
227.99571,3611.4397,8165.136,33.146465,97.38496,RMM2018-10-10.0010.fcs
231.4363,1422.1091,6069.9473,20.420084,-208.3897,RMM2018-10-10.0010.fcs
249.48024,1929.1199,5089.644,15.646841,5.60327,RMM2018-10-10.0010.fcs
256.6672,2318.02,3516.0505,3.4542444,662.3094,RMM2018-10-10.0010.fcs
262.5544,2043.2954,2834.1921,-10.011771,4.7231317,RMM2018-10-10.0010.fcs
