HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file,Gates
32.200684,1770.3342,4237.677,13.209897,-57.664787,RMM2018-10-10.0050.fcs,1
61.259840000000004,2527.5637,5477.1943,-8.912872,-56.373295,RMM2018-10-10.0050.fcs,1
66.757515,1960.8868,4372.9116,-25.225965,-33.11833,RMM2018-10-10.0050.fcs,1
69.11366,2793.1865,5154.624,-31.677795,1345.7052,RMM2018-10-10.0050.fcs,1
99.25272,1569.5376,3438.0618,-0.3206091,-5.038478400000001,RMM2018-10-10.0050.fcs,1
145.68848,1659.504,4835.0464,-28.683683000000002,19.668756,RMM2018-10-10.0050.fcs,1
163.85043000000002,532.2731,4140.281,-20.114393,11.527163999999999,RMM2018-10-10.0050.fcs,1
208.51906,659.12115,3563.8826,-24.199823000000002,25.035926999999997,RMM2018-10-10.0050.fcs,1
270.1716,2518.5137,3352.3848,58.750362,35.58833,RMM2018-10-10.0050.fcs,1
381.69592,1577.9677,4408.8706,24.611792,-22.198345,RMM2018-10-10.0050.fcs,1
453.7548,1428.5392,6272.8906,15.204992,-7.0391273000000005,RMM2018-10-10.0050.fcs,1
456.8963,1688.7667,3954.0486,15.513665,-42.639576,RMM2018-10-10.0050.fcs,1
467.79346,1516.9855,4287.714,-10.573879,40.089054,RMM2018-10-10.0050.fcs,1
480.75232,3011.3909999999996,6334.5063,-10.456014,1346.3242,RMM2018-10-10.0050.fcs,1
515.1128,282.18906,4250.215,21.381414000000003,1665.9458,RMM2018-10-10.0050.fcs,1
560.4686,1701.6704,6400.854,20.19548,1646.1514,RMM2018-10-10.0050.fcs,1
587.6625,1796.5717,4152.884,12.866605999999999,4.0033336,RMM2018-10-10.0050.fcs,1
592.08026,1817.6029,5114.0225,-17.572882,1090.5139,RMM2018-10-10.0050.fcs,1
631.6439,230.62105,4642.6826,-14.435019,-16.034136,RMM2018-10-10.0050.fcs,1
667.8697,2000.4772,3462.574,-15.307504999999999,68.17099,RMM2018-10-10.0050.fcs,1
