HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file,Gates
43.99624,803.5043,4262.3679999999995,-24.349041,10.277389999999999,RMM2018-10-10.0092.fcs,1
75.83301999999999,809.6991,1940.085,19.234718,32.595303,RMM2018-10-10.0092.fcs,1
823.2583,1114.9131,2607.4392,4.081627,82.73691,RMM2018-10-10.0092.fcs,1
830.3998,2055.299,2476.8145,-8.912872,121.66299,RMM2018-10-10.0092.fcs,1
997.79156,1142.612,4121.054,-24.84016,81.66136999999999,RMM2018-10-10.0092.fcs,1
1034.4313,1035.4288,2198.367,-2.1946752,-16.282875,RMM2018-10-10.0092.fcs,1
1100.3539,1200.9395,2161.6702,8.078992999999999,-28.658646,RMM2018-10-10.0092.fcs,1
1142.2803,937.9911,5573.366999999999,8.268513,-12.865636,RMM2018-10-10.0092.fcs,1
1921.3989,1226.5227,2020.1399,11.757757000000002,72.502464,RMM2018-10-10.0092.fcs,1
2735.6965,688.9099,2402.7124,12.609725,52.741184,RMM2018-10-10.0092.fcs,1
3283.1497,582.0118,2484.8418,24.713165,-68.469894,RMM2018-10-10.0092.fcs,1
3489.0718,2139.0466,4303.157999999999,20.320839000000003,113.20801499999999,RMM2018-10-10.0092.fcs,1
3870.0918,647.6781,4033.4722,40.141346,72.63975,RMM2018-10-10.0092.fcs,1
4464.407999999999,-1.8367574,1990.3569,11.487812,29.552301,RMM2018-10-10.0092.fcs,1
4656.585,1026.552,2570.673,38.630817,37.93846,RMM2018-10-10.0092.fcs,1
5224.316,521.5399,1919.4579,9.087546000000001,-31.650482,RMM2018-10-10.0092.fcs,1
5313.222,1893.6611,2686.1633,22.131926,31.606785,RMM2018-10-10.0092.fcs,1
5387.5947,2541.3591,2943.1172,80.27305,56.959553,RMM2018-10-10.0092.fcs,1
5445.793000000001,1481.5914,1956.3582,26.06658,117.96718999999999,RMM2018-10-10.0092.fcs,1
5542.343000000001,595.45245,4305.554,28.056446,-10.181803,RMM2018-10-10.0092.fcs,1
6322.976,2301.382,3488.6096,-1.7409284,-3.628404,RMM2018-10-10.0092.fcs,1
6806.684,2185.9277,5176.621,-2.0099416000000003,5.8905067,RMM2018-10-10.0092.fcs,1
6966.2085,37.760612,3601.9082,-11.496253,11.499597999999999,RMM2018-10-10.0092.fcs,1
7582.281,1089.3165,2595.7664,37.11339,3.397361,RMM2018-10-10.0092.fcs,1
7764.5380000000005,1251.9926,2122.7122,31.047424,36.917970000000004,RMM2018-10-10.0092.fcs,1
8009.528,2639.8823,3420.235,-13.518201999999999,-1.2983586999999999,RMM2018-10-10.0092.fcs,1
8175.8267,2001.3846,1967.9415,-7.5132174,26.236021,RMM2018-10-10.0092.fcs,1
8183.3535,1641.7072,4348.539000000001,1.5340325000000001,67.59094,RMM2018-10-10.0092.fcs,1
9271.907,1176.0399,1880.8309,19.097145,38.026752,RMM2018-10-10.0092.fcs,1
9327.641,589.94775,3640.0845,50.461884000000005,114.20938000000001,RMM2018-10-10.0092.fcs,1
9814.055,10.801285,1952.371,-8.835336999999999,51.270638,RMM2018-10-10.0092.fcs,1
9914.726999999999,110.65551,2855.2056,18.540062,35.858486,RMM2018-10-10.0092.fcs,1
10122.351,653.8539400000001,5253.6626,50.8523,14.252672,RMM2018-10-10.0092.fcs,1
10506.848,438.7456,4003.2808,-32.508713,77.089935,RMM2018-10-10.0092.fcs,1
10797.813,69.10416,2073.4229,59.571964,34.48604,RMM2018-10-10.0092.fcs,1
11684.108999999999,2835.212,4334.2197,24.06907,1.4977163999999998,RMM2018-10-10.0092.fcs,1
12020.614,297.8856,4114.246,7.466814,8.352578999999999,RMM2018-10-10.0092.fcs,1
12154.825,509.9923,3407.3057,15.904662,57.53495,RMM2018-10-10.0092.fcs,1
12425.083999999999,166.03076000000001,2106.3176,51.53029,20.904692,RMM2018-10-10.0092.fcs,1
12549.778,1212.7019,2990.1079999999997,19.078741,48.501728,RMM2018-10-10.0092.fcs,1
12984.221000000001,745.6566,2016.6324,26.336709999999997,49.874759999999995,RMM2018-10-10.0092.fcs,1
13008.333999999999,1240.6338,2083.7021,-3.1664642999999995,32.89915,RMM2018-10-10.0092.fcs,1
13024.167,755.7558,2094.009,-4.1205815999999995,9.957721000000001,RMM2018-10-10.0092.fcs,1
13596.656,1727.8805,3065.8281,61.62,28.063326,RMM2018-10-10.0092.fcs,1
13823.68,1404.9360000000001,4101.513,5.920469799999999,42.287254,RMM2018-10-10.0092.fcs,1
13931.332,1925.6775,5443.486999999999,-27.082594,62.636017,RMM2018-10-10.0092.fcs,1
14700.826000000001,1532.895,5514.229,55.247580000000006,27.880768,RMM2018-10-10.0092.fcs,1
15082.098,590.6779,1935.0406,39.683563,1.4016669,RMM2018-10-10.0092.fcs,1
15652.902,1766.0914,5206.6064,18.174957,20.9321,RMM2018-10-10.0092.fcs,1
16492.047,948.40594,2299.5022,-13.785854,10.985636,RMM2018-10-10.0092.fcs,1
16494.736,560.0484,2026.2511,41.858486,73.50259399999999,RMM2018-10-10.0092.fcs,1
16549.79,1144.2681,2233.8606,16.397177,3.0897017000000004,RMM2018-10-10.0092.fcs,1
17822.248,2056.6033,2648.6128,22.043995000000002,126.63898999999999,RMM2018-10-10.0092.fcs,1
18196.574,819.57526,3316.5227,28.879984000000004,140.54497,RMM2018-10-10.0092.fcs,1
18203.152,1013.7726,3522.3447,20.826675,71.81846999999999,RMM2018-10-10.0092.fcs,1
18295.078,264.76552999999996,4531.6646,21.171118,53.595253,RMM2018-10-10.0092.fcs,1
19163.174,98.196754,2101.8564,36.220867,63.05190699999999,RMM2018-10-10.0092.fcs,1
19333.818,679.0728,5050.9106,45.46829,-30.9785,RMM2018-10-10.0092.fcs,1
19503.441000000003,2132.0415,3142.289,62.357025,-6.831853999999999,RMM2018-10-10.0092.fcs,1
19532.143,956.3555,2085.051,4.050454,41.135395,RMM2018-10-10.0092.fcs,1
20922.63,1846.2267,4172.4697,31.151857,39.519882,RMM2018-10-10.0092.fcs,1
21048.058999999997,958.7668,2239.5374,44.09903,28.217121000000002,RMM2018-10-10.0092.fcs,1
21083.705,109.779106,3993.467,38.010234999999994,-36.211525,RMM2018-10-10.0092.fcs,1
21355.1,88.45116999999999,3183.7432,49.512966,43.986538,RMM2018-10-10.0092.fcs,1
21603.987999999998,282.61947999999995,1940.6309,10.833267,101.46452,RMM2018-10-10.0092.fcs,1
