HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file,Gates
196.91111999999998,137.30664,3028.8936,3.1866775,60.424834999999995,RMM2018-10-10.0024.fcs,1
227.51726000000002,1325.2434,2016.9084,18.832096,-31.42786,RMM2018-10-10.0024.fcs,1
633.736,1686.5505,4835.0957,-20.4334,-46.725933000000005,RMM2018-10-10.0024.fcs,1
752.4255,24.731594,2726.7490000000003,-6.0994987,23.56532,RMM2018-10-10.0024.fcs,1
964.8144,1955.3556,2802.5146,3.7737286,125.914566,RMM2018-10-10.0024.fcs,1
1671.1292,72.342155,3553.389,1.3653286,90.22251,RMM2018-10-10.0024.fcs,1
1792.7206,1235.7468,2860.1274,-17.160482000000002,57.92306,RMM2018-10-10.0024.fcs,1
2066.0798,1020.875,2225.2136,50.074314,43.197716,RMM2018-10-10.0024.fcs,1
2137.0105,1460.9032,3991.3733,27.086871999999996,-47.023697,RMM2018-10-10.0024.fcs,1
2209.6877,2004.8672,2407.995,32.707096,123.77618000000001,RMM2018-10-10.0024.fcs,1
2229.5635,-23.388517,4450.069,40.535835,-33.228912,RMM2018-10-10.0024.fcs,1
2347.5632,2637.7148,2582.8982,39.29318,-50.627388,RMM2018-10-10.0024.fcs,1
2369.248,1285.585,1974.1576,45.678253000000005,54.76407,RMM2018-10-10.0024.fcs,1
2705.611,2652.353,2290.5229999999997,-4.96795,103.28228,RMM2018-10-10.0024.fcs,1
2731.7568,62.69849,2680.5413,27.754123999999997,-17.118935,RMM2018-10-10.0024.fcs,1
2917.4355,938.2914400000001,2071.8662,35.09245,18.361673,RMM2018-10-10.0024.fcs,1
3099.1558,1775.8517,2438.865,48.229393,55.783280000000005,RMM2018-10-10.0024.fcs,1
3625.5059,1110.7533,3815.9038,6.6052136,-47.797714,RMM2018-10-10.0024.fcs,1
3991.9287,71.698616,4149.367,57.72812,93.35253,RMM2018-10-10.0024.fcs,1
4022.508,2664.8337,3207.7009999999996,41.851513,4.452739,RMM2018-10-10.0024.fcs,1
4120.7036,2545.2422,4499.6973,23.96312,9.946038,RMM2018-10-10.0024.fcs,1
4125.4243,462.77634000000006,2599.502,30.905138,52.47294599999999,RMM2018-10-10.0024.fcs,1
4672.053,1280.0505,3608.72,63.1377,90.5006,RMM2018-10-10.0024.fcs,1
4783.541,500.83322000000004,2237.4968,41.61187,97.00936,RMM2018-10-10.0024.fcs,1
5331.8896,1117.6853,3158.4568,17.119106,-2.6139228,RMM2018-10-10.0024.fcs,1
5392.036,2006.4019,2093.6074,51.824259999999995,-3.4949044999999996,RMM2018-10-10.0024.fcs,1
5853.286999999999,1458.9954,2920.5429999999997,37.280094,14.660872,RMM2018-10-10.0024.fcs,1
6056.566999999999,463.07022,2399.6091,58.089523,61.197113,RMM2018-10-10.0024.fcs,1
6124.488,235.37642999999997,2029.6489,38.756434999999996,28.824036,RMM2018-10-10.0024.fcs,1
6899.494000000001,806.5496,3894.4307,77.09818,39.90148,RMM2018-10-10.0024.fcs,1
7020.3330000000005,1049.7877,3595.6921,45.968952,13.537729,RMM2018-10-10.0024.fcs,1
7155.691999999999,655.84454,2439.169,34.156467,43.992996000000005,RMM2018-10-10.0024.fcs,1
7230.5186,1105.0493,3759.151,44.644424,6.8153105,RMM2018-10-10.0024.fcs,1
7241.4097,703.6207,3151.0317,21.51439,20.384504,RMM2018-10-10.0024.fcs,1
7332.754,584.7816,2823.9802,64.90794,-42.43928,RMM2018-10-10.0024.fcs,1
7363.2437,1552.0739,3792.2402,43.431694,-39.82779,RMM2018-10-10.0024.fcs,1
7738.2563,2624.3323,2495.7046,29.677055,-90.47819,RMM2018-10-10.0024.fcs,1
8132.58,264.4841,5118.116,15.734599,21.653667000000002,RMM2018-10-10.0024.fcs,1
8256.976,393.4656,1996.1873,12.707108999999999,86.799576,RMM2018-10-10.0024.fcs,1
8340.123,1266.7715,2307.013,-14.780581,12.785387,RMM2018-10-10.0024.fcs,1
8399.821,2140.0203,3497.2954,-12.620683999999999,43.776882,RMM2018-10-10.0024.fcs,1
9075.853000000001,250.73542999999998,3235.7673,17.564314000000003,47.32832,RMM2018-10-10.0024.fcs,1
9971.134,2294.0654,4888.781,23.42539,100.96166,RMM2018-10-10.0024.fcs,1
10681.962,1387.4692,3397.7402,31.858448,26.93907,RMM2018-10-10.0024.fcs,1
10730.473999999998,2234.1096,4706.4883,21.565908,82.54658,RMM2018-10-10.0024.fcs,1
11291.578000000001,94.11031,3170.8928,34.666855,-44.604664,RMM2018-10-10.0024.fcs,1
11380.906,1414.1836,2335.5244,24.379852,-37.18428,RMM2018-10-10.0024.fcs,1
11387.597,2583.0276,2129.3325,44.91594,50.781826,RMM2018-10-10.0024.fcs,1
11408.207,1542.5448,2601.6265,7.6881886,-54.657528000000006,RMM2018-10-10.0024.fcs,1
11487.171999999999,836.9894400000001,3919.7395,62.58664,74.27972,RMM2018-10-10.0024.fcs,1
11582.233,2357.4402,2589.1882,39.012657,-62.60867,RMM2018-10-10.0024.fcs,1
12102.645,2449.8372,2565.3315,0.06363082,-19.309559,RMM2018-10-10.0024.fcs,1
12318.455,261.8877,2041.9701,73.97739399999999,-53.32833,RMM2018-10-10.0024.fcs,1
12518.778999999999,338.1489,2463.4126,6.7407618000000005,-46.6164,RMM2018-10-10.0024.fcs,1
12672.392,1164.6796,2477.5151,-24.558971,11.297091499999999,RMM2018-10-10.0024.fcs,1
12748.805,394.2518,2979.3586,-2.1479993,-14.695735999999998,RMM2018-10-10.0024.fcs,1
13233.028999999999,224.86095,2951.2124,-1.7035668000000002,30.8402,RMM2018-10-10.0024.fcs,1
13454.858,1473.7058,3322.1118,12.039277,63.657,RMM2018-10-10.0024.fcs,1
13483.351999999999,619.35614,2924.1953,28.64994,22.094273,RMM2018-10-10.0024.fcs,1
13694.451000000001,799.5983,2204.8052,4.845232,115.27576,RMM2018-10-10.0024.fcs,1
13926.357,1230.5502,2185.9688,24.989485000000002,104.580475,RMM2018-10-10.0024.fcs,1
13945.1045,1330.4458,2787.973,41.958878000000006,88.65716,RMM2018-10-10.0024.fcs,1
14009.45,825.18365,2749.8328,8.985041,71.8311,RMM2018-10-10.0024.fcs,1
14138.101,109.25098,2053.5625,21.034520999999998,26.292897999999997,RMM2018-10-10.0024.fcs,1
14764.805,1499.205,2499.5896,28.887075,-58.848133,RMM2018-10-10.0024.fcs,1
14769.982,1357.9620000000002,3350.8752,48.449303,-17.520227,RMM2018-10-10.0024.fcs,1
15227.829,609.2535,3991.0986,-34.495290000000004,102.27131,RMM2018-10-10.0024.fcs,1
15288.88,310.4367,2290.5017,24.024732999999998,84.90451,RMM2018-10-10.0024.fcs,1
15735.854,91.623665,2378.779,25.27068,-39.789555,RMM2018-10-10.0024.fcs,1
