HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file,Gates
57.04563,2856.305,3542.7659999999996,42.570686,431.7737,RMM2018-10-10.0014.fcs,1
94.76104000000001,1535.641,5752.121999999999,20.011189,-3.4701333,RMM2018-10-10.0014.fcs,1
96.39336999999999,2206.1614,6217.4507,-17.34617,826.3118,RMM2018-10-10.0014.fcs,1
154.64177,3170.1438,4723.7334,-13.955242000000002,34.447956,RMM2018-10-10.0014.fcs,1
168.12996,1338.4519,4847.255,13.578195999999998,285.93457,RMM2018-10-10.0014.fcs,1
182.39139,1141.3135,4165.1990000000005,13.734886999999999,39.93911,RMM2018-10-10.0014.fcs,1
226.03471000000002,1900.3215,5783.3240000000005,11.608739,-111.51586999999999,RMM2018-10-10.0014.fcs,1
264.09378,1271.9344,5428.8115,-13.964047,959.41583,RMM2018-10-10.0014.fcs,1
275.606,2285.9897,4620.2925,27.121403000000004,1183.9177,RMM2018-10-10.0014.fcs,1
276.03555,1913.4469,5300.5713,33.71575,1275.2225,RMM2018-10-10.0014.fcs,1
338.92322,1052.0208,3855.6892,-18.821552,1099.6405,RMM2018-10-10.0014.fcs,1
344.76523,1158.2921,4916.9824,25.436268,-69.05243,RMM2018-10-10.0014.fcs,1
348.45947,1037.9923,3669.4988,-13.975114000000001,55.784264,RMM2018-10-10.0014.fcs,1
398.5462,2762.9402,3570.5759999999996,-11.330109,189.75194,RMM2018-10-10.0014.fcs,1
413.409,1095.58,4668.7803,27.022882,226.31317,RMM2018-10-10.0014.fcs,1
415.90045,2227.31,3833.0413,12.9157295,282.12518,RMM2018-10-10.0014.fcs,1
451.46805,1793.9272,4610.9,21.02629,119.09738999999999,RMM2018-10-10.0014.fcs,1
457.13828,1456.2179999999998,6006.931,-9.457417,-3.9201772000000004,RMM2018-10-10.0014.fcs,1
461.43387,2233.9358,6583.67,-14.384292000000002,-94.934105,RMM2018-10-10.0014.fcs,1
473.20383,2941.3508,6001.8267,-32.547226,1304.6405,RMM2018-10-10.0014.fcs,1
520.2836,2768.2769,4522.3003,38.72968,157.48085,RMM2018-10-10.0014.fcs,1
547.51776,3058.5132,4145.5327,-24.119444,886.93756,RMM2018-10-10.0014.fcs,1
569.76904,3126.855,4684.994000000001,78.47440999999999,1196.0703,RMM2018-10-10.0014.fcs,1
583.0854,2402.0225,4127.1733,-23.439420000000002,683.9136,RMM2018-10-10.0014.fcs,1
616.16156,1476.3766,3345.6223,12.835678,-167.52028,RMM2018-10-10.0014.fcs,1
716.67865,1805.6917,3544.8318,40.42556,104.130394,RMM2018-10-10.0014.fcs,1
827.5053,2945.6536,5573.2007,24.104332,-129.24583,RMM2018-10-10.0014.fcs,1
843.8286,1559.3394,5597.2305,-18.615326,673.1634,RMM2018-10-10.0014.fcs,1
858.3478,1292.0206,5683.6826,-12.026144,50.806087,RMM2018-10-10.0014.fcs,1
861.8702,3062.4844,5714.092,11.781691,946.04205,RMM2018-10-10.0014.fcs,1
869.9458599999999,648.4521,5707.2373,-9.710364,-27.049397999999997,RMM2018-10-10.0014.fcs,1
899.67145,1685.2463,3651.7983,-13.716384,465.39455999999996,RMM2018-10-10.0014.fcs,1
906.8022,1955.299,3987.4148,-65.33089,7.1222095,RMM2018-10-10.0014.fcs,1
908.52045,3002.6091,4875.281,3.1567936000000003,43.93019,RMM2018-10-10.0014.fcs,1
977.25006,2079.7908,3799.3962,-1.0829600000000001,759.8858,RMM2018-10-10.0014.fcs,1
994.3466,2646.03,6176.2363,4.2673573,700.2237,RMM2018-10-10.0014.fcs,1
1056.5469,1479.0408,3486.6738,22.518242,945.97205,RMM2018-10-10.0014.fcs,1
1086.7881,857.5427,3377.0657,-25.84914,37.805424,RMM2018-10-10.0014.fcs,1
1108.0083,1990.4341,4423.6006,16.860067,281.39987,RMM2018-10-10.0014.fcs,1
1172.3564,1734.0183,3605.4434,45.54217,178.62367,RMM2018-10-10.0014.fcs,1
1220.1237,517.3168,4954.3555,16.95796,942.5101,RMM2018-10-10.0014.fcs,1
1254.6602,2159.2349,5572.831999999999,42.220818,569.1983,RMM2018-10-10.0014.fcs,1
1267.5471,773.9107,6902.2573,-23.00255,989.45935,RMM2018-10-10.0014.fcs,1
1317.2042,525.5845,3415.2751,-11.281766000000001,1014.5766,RMM2018-10-10.0014.fcs,1
1405.6937,2409.2405,5163.075,-4.4155235,598.5054,RMM2018-10-10.0014.fcs,1
1433.8728,1309.3728,4229.6255,37.179970000000004,0.09661710000000001,RMM2018-10-10.0014.fcs,1
1471.6742,1841.5107,4415.342000000001,23.230864,504.22567999999995,RMM2018-10-10.0014.fcs,1
1487.3961,1875.5851,3928.5356,37.425243,736.51495,RMM2018-10-10.0014.fcs,1
1535.0774,658.3194,4287.099,54.904309999999995,1660.6069,RMM2018-10-10.0014.fcs,1
1635.8523,765.80457,4155.3403,12.660342,804.22614,RMM2018-10-10.0014.fcs,1
1699.7709,880.4291400000001,3321.6245,44.648132000000004,-37.669403,RMM2018-10-10.0014.fcs,1
1717.125,1650.9229999999998,4020.4602,22.856682,281.5348,RMM2018-10-10.0014.fcs,1
1893.9321,442.26312,5648.0380000000005,24.983093,580.2827,RMM2018-10-10.0014.fcs,1
1896.3376,921.8592,7227.405,40.54067,1597.8925,RMM2018-10-10.0014.fcs,1
1975.6345,2266.5396,3839.0002,7.533917999999999,1232.1882,RMM2018-10-10.0014.fcs,1
1983.6244,1316.8822,6535.2554,49.989346000000005,47.981018,RMM2018-10-10.0014.fcs,1
2037.9209,2588.491,3910.7546,-3.0853574,542.773,RMM2018-10-10.0014.fcs,1
2080.1895,840.77515,5029.962,58.796566000000006,1107.3125,RMM2018-10-10.0014.fcs,1
2087.3203,869.3619,3787.8176,24.82307,659.3586,RMM2018-10-10.0014.fcs,1
2088.5229999999997,1205.9098,5046.7246,64.34727,-74.326706,RMM2018-10-10.0014.fcs,1
2103.2139,798.8424,4938.5933,9.568088000000001,-105.73688500000002,RMM2018-10-10.0014.fcs,1
2120.6543,2789.6267,3598.613,36.340458,-20.58543,RMM2018-10-10.0014.fcs,1
2142.218,1566.3569,4740.13,-10.194156,833.11554,RMM2018-10-10.0014.fcs,1
2191.1020000000003,688.2377299999999,5369.3745,62.732997999999995,13.2010145,RMM2018-10-10.0014.fcs,1
2288.5266,412.75787,4253.818,62.191463,-169.9739,RMM2018-10-10.0014.fcs,1
2290.4165,1293.0531,3833.402,24.166748000000002,53.46358000000001,RMM2018-10-10.0014.fcs,1
2310.4339999999997,1622.715,4298.4336,51.42875,2007.0519,RMM2018-10-10.0014.fcs,1
2311.3792,2874.7905,6113.7007,44.231617,1268.2577,RMM2018-10-10.0014.fcs,1
2323.6643,440.56476,4715.5854,40.917526,1828.4663,RMM2018-10-10.0014.fcs,1
2377.4453,950.2164300000001,4070.9243,49.76254,856.49786,RMM2018-10-10.0014.fcs,1
2397.1194,730.25256,6618.3857,35.737545000000004,1259.6411,RMM2018-10-10.0014.fcs,1
2398.0645,1031.0455,7048.329000000001,55.44501999999999,880.8318,RMM2018-10-10.0014.fcs,1
2409.7483,1640.64,4611.983,45.10864,840.5416,RMM2018-10-10.0014.fcs,1
2416.7932,1184.6355,3583.085,24.989485000000002,17.4364,RMM2018-10-10.0014.fcs,1
2432.515,1493.2882,4281.8820000000005,23.97757,1210.3263,RMM2018-10-10.0014.fcs,1
2433.2024,407.05782999999997,4048.9265,-0.6647166999999999,982.5613,RMM2018-10-10.0014.fcs,1
2449.5256,1375.094,3964.0215,11.383199000000001,208.13953,RMM2018-10-10.0014.fcs,1
2497.121,2893.6455,4224.123,37.536156,-66.80764,RMM2018-10-10.0014.fcs,1
2519.2002,1639.9086,6073.7095,45.222977,1114.1421,RMM2018-10-10.0014.fcs,1
2582.6035,3242.6272,3367.0793,21.624601000000002,1249.4735,RMM2018-10-10.0014.fcs,1
2596.2634,766.4678,6174.2505,41.563915,476.106,RMM2018-10-10.0014.fcs,1
2627.7932,2026.1443,7051.566999999999,37.143196,793.3015,RMM2018-10-10.0014.fcs,1
2633.2915,2874.5640000000003,6810.4795,42.86632,97.888626,RMM2018-10-10.0014.fcs,1
2648.8418,1862.806,4124.0312,33.193855,385.34533999999996,RMM2018-10-10.0014.fcs,1
2731.6611,2718.0209999999997,5996.0635,63.27066,617.95,RMM2018-10-10.0014.fcs,1
2740.4240000000004,2075.5757,4338.6343,44.896843,72.71946,RMM2018-10-10.0014.fcs,1
2766.8848,749.5776400000001,6061.175,1.7451441000000003,-24.367212,RMM2018-10-10.0014.fcs,1
2802.1948,2978.4045,3861.8218,41.326912,915.93256,RMM2018-10-10.0014.fcs,1
2803.913,1081.4119,6554.764,2.8289845000000002,101.945045,RMM2018-10-10.0014.fcs,1
2812.9338,1732.7334,5093.5024,28.004599,141.1184,RMM2018-10-10.0014.fcs,1
2833.6384,620.6443,3816.3672,-11.012689,82.65349,RMM2018-10-10.0014.fcs,1
2844.4636,3278.2026,4523.782999999999,56.01285,35.995678000000005,RMM2018-10-10.0014.fcs,1
2846.7832,1100.3772,6200.3804,30.252151,1253.2836,RMM2018-10-10.0014.fcs,1
2864.9106,1461.1823,3909.421,14.147507000000001,-103.491875,RMM2018-10-10.0014.fcs,1
2889.9111,3113.09,6296.7134,13.641779000000001,121.495804,RMM2018-10-10.0014.fcs,1
2904.8596,1520.7277,3465.008,59.585514,77.6641,RMM2018-10-10.0014.fcs,1
