HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file,Gates
8.414342999999999,584.81116,4902.9834,17.360653,201.26126000000002,RMM2018-10-10.0082.fcs,1
24.535944,1280.2155,6887.974,19.14486,1233.874,RMM2018-10-10.0082.fcs,1
71.06231,1576.8704,4933.1553,62.177677,1074.1179,RMM2018-10-10.0082.fcs,1
103.51763000000001,829.8879,4009.3425,-0.86310554,1321.8314,RMM2018-10-10.0082.fcs,1
104.29543000000001,2096.971,4397.5015,18.92199,61.969902000000005,RMM2018-10-10.0082.fcs,1
106.91166000000001,1061.8196,7686.632,67.56663499999999,13179.146999999999,RMM2018-10-10.0082.fcs,1
147.42778,2237.6420000000003,3602.9795,-4.0687413,15038.09,RMM2018-10-10.0082.fcs,1
151.03394,2950.3801,5296.045999999999,-16.283867,15874.666000000001,RMM2018-10-10.0082.fcs,1
158.1048,1669.5605,6350.121999999999,20.640324,26158.566000000003,RMM2018-10-10.0082.fcs,1
170.76167,1220.0381,4234.347,21.386976,1167.796,RMM2018-10-10.0082.fcs,1
173.73145,1445.9277,3942.8709999999996,34.01676,1251.1493,RMM2018-10-10.0082.fcs,1
184.83272,2349.9912,5529.6973,30.05307,-50.410545,RMM2018-10-10.0082.fcs,1
258.0163,1133.9293,6388.124,7.632639999999999,-1.5860496000000002,RMM2018-10-10.0082.fcs,1
260.34967,779.37115,6668.0044,-9.289947999999999,1480.0745,RMM2018-10-10.0082.fcs,1
329.92712,3288.2373,4655.662,-22.639870000000002,15125.139,RMM2018-10-10.0082.fcs,1
346.7558,1360.2855,4845.8306,-0.80744433,916.2799,RMM2018-10-10.0082.fcs,1
349.51346,693.4731,6392.9890000000005,-42.253574,3697.3604,RMM2018-10-10.0082.fcs,1
373.05948,2413.8462,5091.9136,3.4193363,50889.035,RMM2018-10-10.0082.fcs,1
450.90982,1707.95,4721.264,7.938068400000001,-18.591385,RMM2018-10-10.0082.fcs,1
462.78888,3492.823,5148.451,-17.591166,1829.5457,RMM2018-10-10.0082.fcs,1
478.06199999999995,2310.6523,5099.184,-24.629375,-40.49579,RMM2018-10-10.0082.fcs,1
480.11255,1093.2554,4377.995,-12.372469,43416.207,RMM2018-10-10.0082.fcs,1
541.4877299999999,961.0084,6049.8994,-23.70861,1030.945,RMM2018-10-10.0082.fcs,1
547.85156,3247.6738,5111.205,-26.593794,-62.09652,RMM2018-10-10.0082.fcs,1
584.4787,2620.3809,6588.1665,20.56018,1517.1821,RMM2018-10-10.0082.fcs,1
607.8833,1779.4547,4032.0889,39.488525,-84.21325,RMM2018-10-10.0082.fcs,1
665.0867,842.7618,6175.353,47.834666999999996,1073.8308,RMM2018-10-10.0082.fcs,1
668.2686,1801.8175,4922.909000000001,-17.395311,-124.80377,RMM2018-10-10.0082.fcs,1
713.3100599999999,1060.6342,5090.2075,-25.793995000000002,1493.2856,RMM2018-10-10.0082.fcs,1
717.34045,737.57935,3766.2532,8.209733,24813.621,RMM2018-10-10.0082.fcs,1
759.4829,2095.5808,6186.017,-3.6372159,18261.113,RMM2018-10-10.0082.fcs,1
760.0486,3194.2886,5683.5166,24.053839,18065.984,RMM2018-10-10.0082.fcs,1
775.9580000000001,1702.8762,3787.6838,0.8292773000000001,1324.5109,RMM2018-10-10.0082.fcs,1
842.2829,1959.6932,6403.0215,-18.671618,3299.548,RMM2018-10-10.0082.fcs,1
850.41437,1196.1481,4305.2607,-22.890832999999997,744.6751,RMM2018-10-10.0082.fcs,1
