HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file,Gates
6.6437235,1097.7327,2743.4377,11.258215,98.3585,RMM2018-10-10.0007.fcs,1
65.727974,1913.6498,2766.9026,43.507717,25.101353,RMM2018-10-10.0007.fcs,1
101.24495999999999,1414.5966,3046.0728,-6.485304,129.92543,RMM2018-10-10.0007.fcs,1
170.29478,1530.5437,2870.115,-11.721697,-73.886116,RMM2018-10-10.0007.fcs,1
210.27385,1836.2479,3079.0254,-31.276396000000002,25.68927,RMM2018-10-10.0007.fcs,1
253.34134,1189.1134,2008.9548,-4.3208237,89.946236,RMM2018-10-10.0007.fcs,1
288.72362999999996,4.678817700000001,3715.9563,29.976612,-108.784424,RMM2018-10-10.0007.fcs,1
295.04416000000003,734.5803,2814.744,26.750286,94.05423,RMM2018-10-10.0007.fcs,1
360.9068,985.4914,2568.2058,-17.884520000000002,55.785683,RMM2018-10-10.0007.fcs,1
366.96695,784.41595,2778.6729,35.743633,-39.067370000000004,RMM2018-10-10.0007.fcs,1
443.28897,975.25165,2219.197,22.194906,-98.56145500000001,RMM2018-10-10.0007.fcs,1
557.75854,1357.4745,2981.1345,27.303547,45.776226,RMM2018-10-10.0007.fcs,1
602.469,1278.6245,1995.6525,-8.613397,-101.27983,RMM2018-10-10.0007.fcs,1
742.9748,1059.76,4126.5225,62.544846,-256.3309,RMM2018-10-10.0007.fcs,1
743.03766,1863.4974,3951.0229999999997,71.65632,-307.19757000000004,RMM2018-10-10.0007.fcs,1
874.5653699999999,2294.5317,2745.6833,51.34578,18.457348,RMM2018-10-10.0007.fcs,1
949.6574,1314.5747,3789.9883,35.25039,89.702835,RMM2018-10-10.0007.fcs,1
1053.6406,1787.8774,2229.1829,28.628777000000003,-81.73764,RMM2018-10-10.0007.fcs,1
1071.6775,830.6614,2154.1797,35.195071999999996,-21.652649,RMM2018-10-10.0007.fcs,1
1096.1964,1987.2766,2551.0544,-16.065437,37.749629999999996,RMM2018-10-10.0007.fcs,1
1173.91,2662.9509999999996,3067.5837,42.574806,4.506789,RMM2018-10-10.0007.fcs,1
1223.9983,1674.589,2262.619,-7.875787,145.13554,RMM2018-10-10.0007.fcs,1
1270.1542,2198.7637,2211.583,23.99493,162.69298,RMM2018-10-10.0007.fcs,1
1288.218,2719.3862,2332.6074,44.165890000000005,-58.65940500000001,RMM2018-10-10.0007.fcs,1
1367.0269,1354.0379999999998,3257.8328,-14.395529999999999,138.80545,RMM2018-10-10.0007.fcs,1
1416.9536,996.94604,2276.464,50.290764,-167.74213999999998,RMM2018-10-10.0007.fcs,1
1679.0934,1968.5302,2263.2205,43.203540000000004,121.424576,RMM2018-10-10.0007.fcs,1
1739.6589,477.73553,3596.5845,18.322853,-102.81367,RMM2018-10-10.0007.fcs,1
1812.6589999999999,2691.3367,2684.6504,51.553406,-152.3346,RMM2018-10-10.0007.fcs,1
1864.0222,234.66089,2457.8115,-0.9075837,-203.76753,RMM2018-10-10.0007.fcs,1
1941.6821,890.1815,4606.895,60.265457,-211.02716,RMM2018-10-10.0007.fcs,1
1998.5128,807.47235,2896.8109999999997,50.305996,119.56388000000001,RMM2018-10-10.0007.fcs,1
2007.8049,990.4788,3164.1714,44.77636,36.21263,RMM2018-10-10.0007.fcs,1
2013.4163,662.7287,1909.9269,-4.710065,-8.994398,RMM2018-10-10.0007.fcs,1
2072.716,1356.068,2539.395,39.69347,-98.61246,RMM2018-10-10.0007.fcs,1
2082.4211,1265.9639,2208.5828,37.18503,91.32882,RMM2018-10-10.0007.fcs,1
2094.5056,1381.9021,2568.545,11.344182,40.50443,RMM2018-10-10.0007.fcs,1
2116.4658,1359.2903,3164.8386,51.807213,26.86729,RMM2018-10-10.0007.fcs,1
2119.6262,1499.4933,4467.5693,43.570915,273.12402000000003,RMM2018-10-10.0007.fcs,1
2189.861,2702.4778,4622.646,40.383784999999996,57.013817,RMM2018-10-10.0007.fcs,1
2196.451,107.12772,3640.5928,12.038969,-60.357174,RMM2018-10-10.0007.fcs,1
2256.451,1291.3046,4070.2341,18.05629,10.971604,RMM2018-10-10.0007.fcs,1
2265.6174,277.14587,2762.8242,5.0564947,-17.486254000000002,RMM2018-10-10.0007.fcs,1
2321.353,911.4358,4072.7312,51.228817,65.0693,RMM2018-10-10.0007.fcs,1
2327.494,955.1743,2824.0762,9.068978999999999,348.6729,RMM2018-10-10.0007.fcs,1
2415.2898,758.64166,4115.0054,-9.426411,-61.83719,RMM2018-10-10.0007.fcs,1
2597.1753,1772.5903,3715.6387,55.775654,-298.96994,RMM2018-10-10.0007.fcs,1
2707.8022,865.4366,2606.6685,18.411207,-5.810279,RMM2018-10-10.0007.fcs,1
2716.3403,1720.0033,4834.3457,-11.48371,61.383816,RMM2018-10-10.0007.fcs,1
2751.3364,794.2818,2631.123,26.307127,32.763607,RMM2018-10-10.0007.fcs,1
2783.4148,1649.7738,2623.5007,-20.31713,9.219864,RMM2018-10-10.0007.fcs,1
2790.1304,577.59705,4595.416,-18.700394,-11.446088,RMM2018-10-10.0007.fcs,1
2794.2874,2095.3574,2532.4175,9.642149,-73.64128000000001,RMM2018-10-10.0007.fcs,1
2935.3137,49.555313,3417.1620000000003,18.97077,87.50766999999999,RMM2018-10-10.0007.fcs,1
3044.8093,594.6745599999999,3326.8022,24.286388,15.890541,RMM2018-10-10.0007.fcs,1
3062.3884,2027.723,4678.2085,36.22749,-30.662819,RMM2018-10-10.0007.fcs,1
3079.4824,633.253,4104.2734,46.162865000000004,141.74309,RMM2018-10-10.0007.fcs,1
3086.0364,1327.0615,3160.3835,11.258544,-56.134319999999995,RMM2018-10-10.0007.fcs,1
3096.5676,2177.295,3976.8389,39.446459999999995,98.56957,RMM2018-10-10.0007.fcs,1
3253.7366,338.06412,1993.3994,-10.784184,-59.345802,RMM2018-10-10.0007.fcs,1
3297.0913,323.14136,3133.6045,14.649797,-36.371746,RMM2018-10-10.0007.fcs,1
3340.2039,129.7433,2540.9685,-9.3067,-46.483517,RMM2018-10-10.0007.fcs,1
3398.3723,1551.2262,1893.7269,38.9958,-19.840335999999997,RMM2018-10-10.0007.fcs,1
3464.2617,663.11633,2816.1755,13.321501000000001,-208.85823,RMM2018-10-10.0007.fcs,1
3553.216,749.4562,2092.5146,15.984404999999999,2.9626927000000003,RMM2018-10-10.0007.fcs,1
3586.6768,442.04047,2755.4077,7.222331,-35.310463,RMM2018-10-10.0007.fcs,1
3587.8171,347.18765,2360.8687,-0.42131090000000004,210.50021,RMM2018-10-10.0007.fcs,1
3674.7961,1234.7832,2037.3727,4.5770955,-4.7581434,RMM2018-10-10.0007.fcs,1
3836.4001,1210.7115,2092.8477,6.6590166,-129.2609,RMM2018-10-10.0007.fcs,1
3956.3015,664.951,3186.4902,-26.622215,198.33057,RMM2018-10-10.0007.fcs,1
4038.091,1145.3644,2486.6279999999997,46.661034,56.537502,RMM2018-10-10.0007.fcs,1
4060.7517,2398.2673,3402.5203,-12.803641,-33.88115,RMM2018-10-10.0007.fcs,1
4091.7705,914.0693,3289.6294,5.85192,99.309074,RMM2018-10-10.0007.fcs,1
4105.2734,1757.5396,4350.9873,10.31062,-111.90448,RMM2018-10-10.0007.fcs,1
4110.6963,2148.1995,2397.4211,4.160558999999999,58.186356,RMM2018-10-10.0007.fcs,1
4138.905,1835.5999,2280.3237,32.63521,4.8701153,RMM2018-10-10.0007.fcs,1
4150.55,-39.154247,2157.095,1.5976493,49.94615,RMM2018-10-10.0007.fcs,1
4168.657999999999,202.79561999999999,3281.5833,11.968885,-61.3895,RMM2018-10-10.0007.fcs,1
4170.292,617.77405,2069.7322,-29.136478000000004,-11.200395,RMM2018-10-10.0007.fcs,1
