HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file,Gates
92.11636,1285.286,7656.2754,-21.477833,8190.2837,RMM2018-10-10.0061.fcs,1
129.86491,970.5338,6042.775,28.13659,9269.483,RMM2018-10-10.0061.fcs,1
151.48848,1252.9012,4006.3943,10.807835,27116.451,RMM2018-10-10.0061.fcs,1
196.95973,1217.5403,7047.406,24.053894,582.1048599999999,RMM2018-10-10.0061.fcs,1
250.40082,3223.9604,5214.1320000000005,27.088246999999996,1207.3699,RMM2018-10-10.0061.fcs,1
305.75714,2066.8086,7068.4727,29.177614000000002,1544.092,RMM2018-10-10.0061.fcs,1
317.06317,2575.0354,7150.111999999999,4.5980796999999995,1092.4084,RMM2018-10-10.0061.fcs,1
320.0287,925.3630400000001,3543.631,-1.117132,12322.841999999999,RMM2018-10-10.0061.fcs,1
371.12203999999997,1368.3494,6656.861999999999,19.051983,39503.5,RMM2018-10-10.0061.fcs,1
396.26715,1391.4697,4456.3584,30.685722,41880.17,RMM2018-10-10.0061.fcs,1
397.13208,776.53906,6400.4272,66.03412,57239.75,RMM2018-10-10.0061.fcs,1
419.80594,1474.3597,3926.6482,3.7345387999999997,766.37244,RMM2018-10-10.0061.fcs,1
426.47835999999995,2321.5317,4198.2993,21.764223,15763.228000000001,RMM2018-10-10.0061.fcs,1
439.32892000000004,1456.0782,4859.3037,16.600079,33087.37,RMM2018-10-10.0061.fcs,1
440.0703,2813.6479999999997,4882.1187,4.4941263,2758.342,RMM2018-10-10.0061.fcs,1
441.24414,1102.6548,6270.7880000000005,-2.0227165,39511.68,RMM2018-10-10.0061.fcs,1
486.71542,2585.4482,6238.5337,59.47379,661.1066,RMM2018-10-10.0061.fcs,1
497.8361,1447.745,3612.298,65.72545,21268.896,RMM2018-10-10.0061.fcs,1
499.38068,1683.9105,4273.032,63.721194999999994,1001.6046,RMM2018-10-10.0061.fcs,1
560.97687,1838.3029999999999,3591.8184,56.51876,25871.896,RMM2018-10-10.0061.fcs,1
561.71826,3425.9038,5045.607,16.487072,2841.9167,RMM2018-10-10.0061.fcs,1
592.05304,1053.3595,4618.9529999999995,43.816990000000004,37649.1,RMM2018-10-10.0061.fcs,1
628.6895,2984.4756,3863.156,17.463594,789.1064,RMM2018-10-10.0061.fcs,1
637.0918,770.0119,3508.6313,-9.882435000000001,1778.6742,RMM2018-10-10.0061.fcs,1
642.2197,1583.9945,5941.909000000001,8.391622,44511.203,RMM2018-10-10.0061.fcs,1
675.2728,985.70166,4317.3223,25.927906,42664.977,RMM2018-10-10.0061.fcs,1
700.2326,2070.1929999999998,4735.9614,43.932796,1058.3936,RMM2018-10-10.0061.fcs,1
711.9093,2496.395,3675.6963,50.409909999999996,522.17737,RMM2018-10-10.0061.fcs,1
714.566,1359.809,5313.2544,35.194183,950.1662,RMM2018-10-10.0061.fcs,1
735.6335,700.3208,4948.746,-5.553154,807.0402,RMM2018-10-10.0061.fcs,1
753.8591,725.7575,3915.4553,27.708952000000004,2294.5278,RMM2018-10-10.0061.fcs,1
