HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
12.395671,1150.2065,5592.9556,16.880413,1329.62,RMM2018-10-10.0062.fcs
15.190071,-132.95616,1272.9175,34.22725,476.74896,RMM2018-10-10.0062.fcs
22.068592,1700.2778,1323.4934,23.801405,81.039566,RMM2018-10-10.0062.fcs
27.370789,3435.3914,5094.4927,19.14486,1310.7107,RMM2018-10-10.0062.fcs
49.081123,5429.448,1184.8231,7.5876985,-196.34567,RMM2018-10-10.0062.fcs
52.377083,602.8613,5348.0073,-30.28059,34333.656,RMM2018-10-10.0062.fcs
65.56092,1441.2034,2455.098,29.009176,9594.5205,RMM2018-10-10.0062.fcs
69.93165,10438.134,18884.674,24.631376,72229.79,RMM2018-10-10.0062.fcs
83.54539,3248.5374,10146.808,26.57042,2267.898,RMM2018-10-10.0062.fcs
84.04695,3815.9841,10218.582,19.19812,2036.9585,RMM2018-10-10.0062.fcs
85.26502,844.26385,4173.0586,43.452797,21087.492,RMM2018-10-10.0062.fcs
93.14666,1678.8398,1188.8732,1.0109606,1140.0471,RMM2018-10-10.0062.fcs
99.45197,462.7854,6515.1963,5.803527,1025.2399,RMM2018-10-10.0062.fcs
104.10931,-3085.4888,1758.9607,45.07784,7401.402,RMM2018-10-10.0062.fcs
108.55168,2197.5967,2691.4954,51.550407,195.92027,RMM2018-10-10.0062.fcs
124.52992,2541.6023,5272.668,3.2708318,40906.316,RMM2018-10-10.0062.fcs
136.20908,-1643.5487,4157.703,31.538515,604.033,RMM2018-10-10.0062.fcs
139.36174,2502.4783,3110.8845,19.323391,278.6882,RMM2018-10-10.0062.fcs
140.86641,1690.1752,6545.025,30.010654,1657.0266,RMM2018-10-10.0062.fcs
158.49261,-331.6887,4024.4517,-16.094347,309.47372,RMM2018-10-10.0062.fcs
176.0472,1929.4368,1281.6971,37.764896,810.7438,RMM2018-10-10.0062.fcs
177.91013,-92.67819,2617.7114,-30.42162,435.37222,RMM2018-10-10.0062.fcs
179.05653,-172.39558,3759.3325,-15.56522,514.4222,RMM2018-10-10.0062.fcs
183.71387,3114.61,2694.235,69.40846,3851.395,RMM2018-10-10.0062.fcs
188.94441,182.75974,3227.6104,28.611326,18744.691,RMM2018-10-10.0062.fcs
195.24973,-1647.6241,2242.582,-5.3876824,766.7078,RMM2018-10-10.0062.fcs
221.40245,-146.1835,2820.1528,48.717274,1027.8367,RMM2018-10-10.0062.fcs
234.58629,2900.0637,3744.2808,19.25402,12010.304,RMM2018-10-10.0062.fcs
264.75146,-328.518,3359.8425,-1.7826173,876.9569,RMM2018-10-10.0062.fcs
266.39944,-1447.1499,3364.6682,24.310303,424.9209,RMM2018-10-10.0062.fcs
270.6269,352.34988,3379.6538,25.282454,409.40396,RMM2018-10-10.0062.fcs
273.63623,1507.3038,9535.751,-16.481472,10583.176,RMM2018-10-10.0062.fcs
274.35275,4544.997,7542.525,-14.829493,10098.142,RMM2018-10-10.0062.fcs
276.86053,-557.2004,5958.573,14.683563,15681.456,RMM2018-10-10.0062.fcs
279.15338,3679.9194,8624.612,3.2393947,1945.548,RMM2018-10-10.0062.fcs
281.30292,2341.3782,2832.449,-2.8919911,41255.254,RMM2018-10-10.0062.fcs
283.30914,-1776.4954,3730.6985,61.980556,862.35846,RMM2018-10-10.0062.fcs
297.2095,-1310.2125,2498.2075,13.198845,132.62097,RMM2018-10-10.0062.fcs
304.3746,2979.8794,8380.654,23.776133,63259.035,RMM2018-10-10.0062.fcs
304.8762,3875.2617,8075.1978,24.168217,61193.51,RMM2018-10-10.0062.fcs
310.82324,3111.6555,8183.727,51.254097,14019.87,RMM2018-10-10.0062.fcs
311.25314,4188.338,10515.6875,9.076443,13756.409,RMM2018-10-10.0062.fcs
311.96964,2980.3284,5500.9883,27.469551,1080.4371,RMM2018-10-10.0062.fcs
319.06314,697.0492,4607.2334,58.16741,652.38257,RMM2018-10-10.0062.fcs
326.08496,678.97864,2644.7874,27.088247,1681.5085,RMM2018-10-10.0062.fcs
327.6613,-10.119089,4680.025,22.337717,12252.195,RMM2018-10-10.0062.fcs
341.99155,4807.8994,11887.777,-8.63603,74671.305,RMM2018-10-10.0062.fcs
349.51492,-947.0472,3381.7954,5.019043,3829.0176,RMM2018-10-10.0062.fcs
351.09125,-193.31525,5580.4644,19.807283,1034.3461,RMM2018-10-10.0062.fcs
352.02274,1250.4481,7798.686,55.696514,19933.598,RMM2018-10-10.0062.fcs
352.59595,2880.5083,14736.331,23.338741,84239.1,RMM2018-10-10.0062.fcs
353.31244,6684.843,13617.04,39.026592,76271.38,RMM2018-10-10.0062.fcs
355.17538,1611.2712,1529.01,-6.7393303,1417.6508,RMM2018-10-10.0062.fcs
357.6115,3617.8887,7086.9106,11.493328,56583.97,RMM2018-10-10.0062.fcs
397.16302,-833.40594,6091.472,2.7220366,47800.02,RMM2018-10-10.0062.fcs
417.15375,908.3072,4430.9185,3.25623,1127.8854,RMM2018-10-10.0062.fcs
420.52136,946.8649,3851.808,7.799505,-69.982834,RMM2018-10-10.0062.fcs
422.16934,2162.9534,1441.3356,26.548248,895.8629,RMM2018-10-10.0062.fcs
432.20053,1741.0447,4861.4263,6.8026466,1235.5138,RMM2018-10-10.0062.fcs
439.8672,32270.137,59970.79,97.32178,6688.3213,RMM2018-10-10.0062.fcs
442.30334,3092.1758,8588.343,46.789444,24347.84,RMM2018-10-10.0062.fcs
449.82672,788.02045,3776.0723,71.91518,5958.0723,RMM2018-10-10.0062.fcs
452.19122,158.09723,4509.4946,36.04906,5751.658,RMM2018-10-10.0062.fcs
461.14758,-1233.6658,8514.362,29.971464,56727.86,RMM2018-10-10.0062.fcs
467.59625,2224.0803,11649.586,19.890158,6355.4155,RMM2018-10-10.0062.fcs
470.03238,-45.681427,1594.5994,37.065426,38045.88,RMM2018-10-10.0062.fcs
471.68036,61.77309,2531.7139,-0.26651597,443.01328,RMM2018-10-10.0062.fcs
473.75824,694.0792,2335.263,19.486656,55.93867,RMM2018-10-10.0062.fcs
492.38754,497.3314,2886.2246,-2.0227165,16736.154,RMM2018-10-10.0062.fcs
502.41873,863.10205,2705.4863,20.480963,27674.465,RMM2018-10-10.0062.fcs
506.28793,715.50574,3677.3318,-6.842016,-74.754005,RMM2018-10-10.0062.fcs
516.1041,-163.12648,2879.1921,24.005991,3912.7976,RMM2018-10-10.0062.fcs
519.1852,951.214,1129.0211,22.176996,-74.225075,RMM2018-10-10.0062.fcs
523.19763,337.65326,4099.606,23.848053,841.0767,RMM2018-10-10.0062.fcs
536.3815,-355.93045,4656.887,5.4518533,5277.271,RMM2018-10-10.0062.fcs
537.3129,1658.985,4967.0996,7.441719,7769.0664,RMM2018-10-10.0062.fcs
542.1852,-679.2962,3656.5662,-7.4075994,980.13586,RMM2018-10-10.0062.fcs
547.63074,1961.3842,5927.439,44.481262,43187.414,RMM2018-10-10.0062.fcs
567.83636,3370.5396,4909.8354,-0.45675135,43137.223,RMM2018-10-10.0062.fcs
597.7149,761.8368,3151.2778,0.1331377,843.44946,RMM2018-10-10.0062.fcs
607.60284,90.95427,2044.7676,39.358337,-23.509554,RMM2018-10-10.0062.fcs
616.41595,2980.7205,7382.8647,34.250977,-23.641588,RMM2018-10-10.0062.fcs
621.2882,1146.4415,9946.547,50.1876,73527.945,RMM2018-10-10.0062.fcs
624.58417,2848.41,9724.9795,15.793687,5551.252,RMM2018-10-10.0062.fcs
649.5188,2655.2432,9182.167,5.5421076,19923.3,RMM2018-10-10.0062.fcs
650.73694,-277.0825,10425.383,25.048037,3735.269,RMM2018-10-10.0062.fcs
652.67145,2906.1655,4728.1694,54.57045,918.4686,RMM2018-10-10.0062.fcs
655.3226,1261.9423,3903.376,32.08987,119.74773,RMM2018-10-10.0062.fcs
657.6871,1052.6572,5543.793,30.968073,1105.69,RMM2018-10-10.0062.fcs
664.4223,4196.874,1954.3884,31.330408,11415.695,RMM2018-10-10.0062.fcs
670.08276,2071.5095,8865.367,23.817593,-176.16234,RMM2018-10-10.0062.fcs
