HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
5.9638443,-1682.4445,3224.1357,19.691513,72.121574,RMM2018-10-10.0038.fcs
16.187578,2231.1782,6160.482,29.542084,11.9805765,RMM2018-10-10.0038.fcs
17.039555,3099.268,6143.5913,17.242174,7.0139513,RMM2018-10-10.0038.fcs
22.34075,-1200.1111,5712.9346,12.585628,44.77905,RMM2018-10-10.0038.fcs
31.523178,-71.87282,2481.6768,44.13199,1140.8005,RMM2018-10-10.0038.fcs
36.445713,2504.1013,4482.189,11.885899,140.38177,RMM2018-10-10.0038.fcs
42.030907,2416.6548,2226.462,33.69434,-59.731194,RMM2018-10-10.0038.fcs
50.07736,594.60156,4111.411,27.442474,13.589578,RMM2018-10-10.0038.fcs
51.87598,2475.485,4168.536,33.12965,55.56295,RMM2018-10-10.0038.fcs
69.76751,2797.4292,3992.934,42.623947,1955.4366,RMM2018-10-10.0038.fcs
77.43531,2031.4847,2849.9678,44.38983,117.62959,RMM2018-10-10.0038.fcs
83.39916,114.93167,2845.5476,15.066457,10.922226,RMM2018-10-10.0038.fcs
85.38711,-1991.3042,1318.4108,2.9924273,25.425613,RMM2018-10-10.0038.fcs
93.62289,365.60397,7186.256,44.14081,948.0552,RMM2018-10-10.0038.fcs
97.97745,92.08351,4475.6064,31.872713,75.043,RMM2018-10-10.0038.fcs
124.95674,2525.6729,1906.8451,-5.1624656,1250.1416,RMM2018-10-10.0038.fcs
128.83798,-139.61066,8194.441,30.601482,786.75446,RMM2018-10-10.0038.fcs
133.47652,-749.9634,5489.0747,-2.2283702,2.2634444,RMM2018-10-10.0038.fcs
134.32849,-40.52484,5403.7188,29.073622,21.903896,RMM2018-10-10.0038.fcs
150.42142,2356.6592,4476.1016,50.435,64.908104,RMM2018-10-10.0038.fcs
152.78802,-1812.1362,3777.9531,64.93886,22.698978,RMM2018-10-10.0038.fcs
168.31294,1403.7635,5037.131,-29.484587,-0.34814465,RMM2018-10-10.0038.fcs
183.83788,1297.8093,4323.4263,-12.754121,46.842716,RMM2018-10-10.0038.fcs
184.78452,1522.591,3312.6768,30.990103,94.829575,RMM2018-10-10.0038.fcs
209.01855,1139.4705,4820.567,-2.3107648,561.56555,RMM2018-10-10.0038.fcs
