HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
165.17828,-962.80304,4938.9062,-17.78981,-55.314926,RMM2018-10-10.0080.fcs
211.61334,-1773.701,1420.9688,24.856918,73.82476,RMM2018-10-10.0080.fcs
282.2989,-2013.1842,1435.9374,-17.42805,51.99154,RMM2018-10-10.0080.fcs
523.1724,1864.9241,13160.474,31.326288,108.4973,RMM2018-10-10.0080.fcs
535.7455,5005.909,1531.5254,25.391327,10.738627,RMM2018-10-10.0080.fcs
655.5438,1198.8143,1418.0908,-9.665862,122.57815,RMM2018-10-10.0080.fcs
757.2452,-2499.0208,47398.016,60.8683,29.286947,RMM2018-10-10.0080.fcs
831.4065,3002.7766,3103.1638,24.631376,72.62266,RMM2018-10-10.0080.fcs
880.8031,44.82136,2538.0989,65.92581,11.522396,RMM2018-10-10.0080.fcs
942.9499,-247.92813,13382.005,23.883286,16.715286,RMM2018-10-10.0080.fcs
954.9555,2128.9363,6283.257,6.908509,131.68509,RMM2018-10-10.0080.fcs
991.1584,-1138.8186,3405.8933,11.318324,84.94784,RMM2018-10-10.0080.fcs
1206.0878,1873.0201,2840.1526,-56.040657,18.866383,RMM2018-10-10.0080.fcs
1283.2196,1629.6616,1715.857,32.89641,12.896197,RMM2018-10-10.0080.fcs
1345.5172,1373.0077,1865.9692,68.417,33.81355,RMM2018-10-10.0080.fcs
1351.9456,4269.491,3866.1812,-13.595763,28.250484,RMM2018-10-10.0080.fcs
1425.2999,2207.6572,1871.3425,22.168184,-38.771667,RMM2018-10-10.0080.fcs
1431.3647,-1581.1117,13858.653,-1.2913373,21.94114,RMM2018-10-10.0080.fcs
1535.4868,1410.0023,1269.5287,24.388456,79.06291,RMM2018-10-10.0080.fcs
1631.6642,312.99005,2568.3022,38.25357,15.245356,RMM2018-10-10.0080.fcs
1685.4321,-2688.2622,1304.1859,52.757423,-36.334103,RMM2018-10-10.0080.fcs
1699.1311,1177.0016,2051.7434,14.555967,-78.12189,RMM2018-10-10.0080.fcs
1858.3597,-2214.1907,2745.463,-23.998518,38.409416,RMM2018-10-10.0080.fcs
1861.4456,-1114.2201,1378.6406,47.856697,-56.032745,RMM2018-10-10.0080.fcs
1953.0477,3229.9912,5044.5176,20.178028,-37.198555,RMM2018-10-10.0080.fcs
1978.9208,2280.4185,1317.7303,-16.63208,15.20731,RMM2018-10-10.0080.fcs
2182.4033,2190.7769,7489.3887,-36.552734,-47.87727,RMM2018-10-10.0080.fcs
2219.5903,-892.1091,752.3341,33.309517,9.7212515,RMM2018-10-10.0080.fcs
2246.9175,2033.7423,3638.1414,2.9025478,75.79365,RMM2018-10-10.0080.fcs
2386.6218,247.00586,4404.775,54.29536,12.626366,RMM2018-10-10.0080.fcs
2420.8916,-192.06633,3797.5706,66.51191,53.33139,RMM2018-10-10.0080.fcs
2544.6978,1236.5012,25496.234,-3.3630102,5.9467525,RMM2018-10-10.0080.fcs
2787.3447,4052.118,1487.4174,-5.4591618,43.77659,RMM2018-10-10.0080.fcs
2827.1917,2823.615,1245.2972,35.29829,81.72923,RMM2018-10-10.0080.fcs
2893.639,1427.292,2300.5757,-6.1309357,58.363384,RMM2018-10-10.0080.fcs
2926.1887,4252.926,13869.762,-27.25485,67.03008,RMM2018-10-10.0080.fcs
3106.3606,809.7159,3038.231,31.995499,90.24319,RMM2018-10-10.0080.fcs
3457.1284,1860.7073,1532.1265,50.68017,51.0991,RMM2018-10-10.0080.fcs
3504.8582,421.7791,1103.6552,78.124054,-51.6033,RMM2018-10-10.0080.fcs
3589.4556,-773.35925,1981.672,13.860852,-6.92758,RMM2018-10-10.0080.fcs
3620.897,1633.9545,4265.992,14.709807,77.754814,RMM2018-10-10.0080.fcs
3632.9023,-855.71094,4924.411,10.013475,59.797127,RMM2018-10-10.0080.fcs
3674.328,1279.6134,1631.0417,19.036253,2.8490653,RMM2018-10-10.0080.fcs
3709.7148,2821.3032,1700.5568,-0.86567223,32.066666,RMM2018-10-10.0080.fcs
3986.4812,506.56454,2676.6465,8.347586,34.20445,RMM2018-10-10.0080.fcs
3999.9053,880.0623,2228.7463,42.952446,31.410294,RMM2018-10-10.0080.fcs
4087.9255,-420.74527,4831.9185,45.711887,10.385594,RMM2018-10-10.0080.fcs
4227.071,287.96237,5689.708,6.8931093,30.285595,RMM2018-10-10.0080.fcs
4295.602,-727.4241,1567.1517,46.04421,112.30557,RMM2018-10-10.0080.fcs
4313.5215,3169.4917,1551.4868,55.696514,100.356735,RMM2018-10-10.0080.fcs
4510.088,-1587.2654,7034.8564,12.094344,31.687078,RMM2018-10-10.0080.fcs
4617.81,2535.6604,4367.587,55.89319,34.376453,RMM2018-10-10.0080.fcs
4714.262,-159.72124,1595.5393,23.245728,42.086227,RMM2018-10-10.0080.fcs
4995.258,-1839.3918,2921.7988,-4.4362335,-27.820543,RMM2018-10-10.0080.fcs
5072.992,-334.90433,4709.3486,32.707096,-37.393505,RMM2018-10-10.0080.fcs
5200.2563,1195.0393,1121.3175,25.745024,1.571626,RMM2018-10-10.0080.fcs
5245.512,74.48713,1282.4635,2.1773067,10.602008,RMM2018-10-10.0080.fcs
5284.3486,261.71338,1951.0815,34.044514,145.29942,RMM2018-10-10.0080.fcs
5310.878,-1235.9093,2805.5757,-15.686147,16.433838,RMM2018-10-10.0080.fcs
5405.8843,-1233.4806,2086.5095,63.58859,26.016417,RMM2018-10-10.0080.fcs
5441.6353,-1728.8593,2187.4702,26.174717,-1.9016697,RMM2018-10-10.0080.fcs
5580.648,-661.5697,1253.5792,49.426384,58.5122,RMM2018-10-10.0080.fcs
5824.722,3396.4834,82015.25,64.16005,22.63807,RMM2018-10-10.0080.fcs
5840.523,-1923.3221,2935.2673,31.845531,67.3458,RMM2018-10-10.0080.fcs
5842.8633,1804.2894,1941.9238,27.386421,88.538246,RMM2018-10-10.0080.fcs
5882.4536,-928.3666,2494.1511,44.56169,47.315598,RMM2018-10-10.0080.fcs
5932.3643,350.37927,1366.0447,22.222277,-16.132929,RMM2018-10-10.0080.fcs
5962.245,45.652378,22762.584,4.4941263,114.03472,RMM2018-10-10.0080.fcs
6132.46,1720.1595,1150.8395,-21.70041,20.422447,RMM2018-10-10.0080.fcs
6208.6426,706.61755,1622.2761,9.236567,16.060368,RMM2018-10-10.0080.fcs
6420.194,-1213.8453,2727.1804,19.394909,-12.9098215,RMM2018-10-10.0080.fcs
6441.4834,891.9727,1867.1965,-19.097528,46.59931,RMM2018-10-10.0080.fcs
6700.977,881.87354,5323.181,33.421394,65.39285,RMM2018-10-10.0080.fcs
6797.4463,-136.48547,2892.7073,3.2333255,-5.0641527,RMM2018-10-10.0080.fcs
6826.787,-153.53131,1902.0103,14.822184,77.67477,RMM2018-10-10.0080.fcs
6962.873,140.99142,1638.758,43.048973,85.39557,RMM2018-10-10.0080.fcs
6997.1255,1166.6589,1561.3602,-1.7854013,54.347206,RMM2018-10-10.0080.fcs
7071.2153,-284.68405,5671.629,42.607197,29.546352,RMM2018-10-10.0080.fcs
7071.819,-1229.3558,3501.4746,29.528307,63.68653,RMM2018-10-10.0080.fcs
7131.3145,667.1964,1754.1615,61.977318,73.208305,RMM2018-10-10.0080.fcs
7149.3496,-1414.8579,1050.5756,58.099,40.208694,RMM2018-10-10.0080.fcs
7366.9126,434.80173,2267.601,7.077017,60.691387,RMM2018-10-10.0080.fcs
7372.33,223.46396,1804.6664,38.00617,117.028244,RMM2018-10-10.0080.fcs
7490.479,-125.732925,2150.0044,20.478851,138.9492,RMM2018-10-10.0080.fcs
7668.7803,929.2283,5364.694,-25.379984,31.962973,RMM2018-10-10.0080.fcs
7752.066,731.1651,1598.5316,0.6851765,-16.611393,RMM2018-10-10.0080.fcs
7981.953,1660.8486,1247.0916,51.75935,13.294697,RMM2018-10-10.0080.fcs
8060.406,832.7811,1602.0227,54.578663,11.051888,RMM2018-10-10.0080.fcs
8168.243,-1095.9596,1172.5336,59.079063,46.842625,RMM2018-10-10.0080.fcs
8195.827,3530.6436,4966.9497,23.834145,70.099106,RMM2018-10-10.0080.fcs
8204.747,-1265.2651,3744.4814,31.313858,50.59966,RMM2018-10-10.0080.fcs
8229.557,3761.0947,21928.617,7.7930403,7.9108124,RMM2018-10-10.0080.fcs
8488.385,6728.9453,2438.781,10.864874,34.56565,RMM2018-10-10.0080.fcs
8515.961,6722.128,2949.976,29.722801,-26.900822,RMM2018-10-10.0080.fcs
8593.917,3022.4905,1371.5443,40.033894,19.742424,RMM2018-10-10.0080.fcs
8750.309,289.0903,1825.5253,40.861526,42.75275,RMM2018-10-10.0080.fcs
8818.849,-1590.2335,2087.0093,23.110851,64.42285,RMM2018-10-10.0080.fcs
8927.616,696.3319,1217.5381,37.606655,50.03643,RMM2018-10-10.0080.fcs
9058.577,271.65234,1224.0092,41.672386,113.97301,RMM2018-10-10.0080.fcs
9063.702,998.0745,2486.266,32.572594,55.333458,RMM2018-10-10.0080.fcs
9343.785,1611.549,1680.6775,-22.333508,76.10598,RMM2018-10-10.0080.fcs
9346.02,1412.3691,3034.1775,-11.644136,128.0122,RMM2018-10-10.0080.fcs
9447.038,-1374.7455,870.67584,2.794146,104.9468,RMM2018-10-10.0080.fcs
9498.624,1839.4211,8123.845,13.715462,9.494891,RMM2018-10-10.0080.fcs
9546.035,-1826.0079,1315.7219,21.885208,20.777533,RMM2018-10-10.0080.fcs
9659.334,2499.775,1281.3038,-15.504633,46.10008,RMM2018-10-10.0080.fcs
9868.367,62861.27,262143.97,2.769423,51.79552,RMM2018-10-10.0080.fcs
9872.756,1748.8787,5356.7427,28.221909,124.83859,RMM2018-10-10.0080.fcs
9942.085,2225.3965,1430.3234,46.542633,106.80855,RMM2018-10-10.0080.fcs
9966.673,2087.2334,2485.1921,-29.645947,104.63685,RMM2018-10-10.0080.fcs
10040.576,31.209234,6676.5566,53.303127,-7.9501195,RMM2018-10-10.0080.fcs
10440.591,1001.39923,1227.8525,14.316926,44.60353,RMM2018-10-10.0080.fcs
10464.548,2187.3904,1362.3439,64.06394,60.796783,RMM2018-10-10.0080.fcs
10478.142,2630.3906,2391.024,37.291447,32.109077,RMM2018-10-10.0080.fcs
