HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
12.18674,-285.32812,3319.7131,16.880413,-15.959536,RMM2018-10-10.0077.fcs
23.544453,1840.4354,6331.022,17.360653,6.3583784,RMM2018-10-10.0077.fcs
27.192184,693.9043,4554.3833,16.30514,1063.0502,RMM2018-10-10.0077.fcs
27.772505,2284.7148,4491.0435,26.641125,729.7502,RMM2018-10-10.0077.fcs
42.28053,676.8166,4044.648,20.706161,64.14951,RMM2018-10-10.0077.fcs
48.083736,4873.858,2089.0066,-13.413994,66.35616,RMM2018-10-10.0077.fcs
56.622746,320.51184,1619.2644,30.883242,3.0500224,RMM2018-10-10.0077.fcs
69.1411,1217.7285,5299.5693,41.49797,1614.9791,RMM2018-10-10.0077.fcs
69.97013,544.26,4786.978,62.177677,1184.6877,RMM2018-10-10.0077.fcs
92.934265,67.85201,1444.2041,28.56845,3150.1538,RMM2018-10-10.0077.fcs
103.29714,-1820.6582,3249.1438,49.074997,64.21871,RMM2018-10-10.0077.fcs
137.86769,1871.8687,4610.918,-6.485304,25056.879,RMM2018-10-10.0077.fcs
142.34445,3984.1555,2746.4492,-29.80373,693.5302,RMM2018-10-10.0077.fcs
151.38087,1534.0842,6350.423,24.463114,33001.145,RMM2018-10-10.0077.fcs
153.37054,1935.2275,11726.368,40.30601,3741.6533,RMM2018-10-10.0077.fcs
162.98729,2074.96,4841.633,-0.4773004,1149.879,RMM2018-10-10.0077.fcs
169.61954,595.96027,4631.842,7.1756554,-38.771667,RMM2018-10-10.0077.fcs
183.79594,202.99927,15830.171,0.58272886,1704.8525,RMM2018-10-10.0077.fcs
184.45917,693.17206,15964.081,16.89219,1091.0586,RMM2018-10-10.0077.fcs
186.03433,1351.2227,6084.0503,28.88324,86.45987,RMM2018-10-10.0077.fcs
186.78046,2071.8657,6075.558,50.883358,91.102394,RMM2018-10-10.0077.fcs
188.1898,358.97174,6124.089,12.681901,930.1257,RMM2018-10-10.0077.fcs
189.18465,-590.3123,3858.6582,1.3013749,19.668756,RMM2018-10-10.0077.fcs
208.33524,2140.0957,6515.456,52.541862,49349.973,RMM2018-10-10.0077.fcs
222.42876,595.05426,3906.0225,2.3744006,26.519693,RMM2018-10-10.0077.fcs
229.3926,2383.492,4894.3857,-5.3876824,84.54776,RMM2018-10-10.0077.fcs
230.30453,1115.063,5050.2915,39.346943,42.077904,RMM2018-10-10.0077.fcs
240.2529,1215.2783,2323.7385,43.616882,417.33063,RMM2018-10-10.0077.fcs
243.81772,1901.6207,2853.8447,-9.278882,616.46173,RMM2018-10-10.0077.fcs
246.96803,2257.879,2234.6064,46.799095,63.22615,RMM2018-10-10.0077.fcs
267.44507,-1557.3235,5161.8906,38.400917,1177.7711,RMM2018-10-10.0077.fcs
270.34668,1132.4906,5114.829,-3.3630102,2.1986203,RMM2018-10-10.0077.fcs
276.067,-80.19795,5263.6606,33.896225,-63.04518,RMM2018-10-10.0077.fcs
302.34723,-116.79484,4268.166,29.676092,-81.31452,RMM2018-10-10.0077.fcs
305.82916,1209.9003,3300.39,38.84665,986.0261,RMM2018-10-10.0077.fcs
331.9436,3981.186,8297.226,32.715263,-19.17696,RMM2018-10-10.0077.fcs
348.60712,-1536.6149,2857.3835,52.610226,-20.32671,RMM2018-10-10.0077.fcs
351.5916,1883.1962,3161.627,3.8285146,-30.42278,RMM2018-10-10.0077.fcs
357.47772,577.3266,6384.7734,31.272398,1289.291,RMM2018-10-10.0077.fcs
358.8871,2184.854,4293.3325,33.538548,57.7277,RMM2018-10-10.0077.fcs
363.69547,900.2576,5867.3813,68.12069,-13.137391,RMM2018-10-10.0077.fcs
369.24997,-446.22748,2908.8533,7.2023764,2.638112,RMM2018-10-10.0077.fcs
370.8251,-1245.6907,1036.9628,36.83988,53.44885,RMM2018-10-10.0077.fcs
372.89767,4096.605,1125.2185,45.048946,1066.5511,RMM2018-10-10.0077.fcs
383.9238,-1260.6798,8949.1455,12.095717,23941.666,RMM2018-10-10.0077.fcs
389.3954,2085.087,3679.2734,31.708048,4546.0356,RMM2018-10-10.0077.fcs
390.55603,-1204.1049,2999.082,-3.0138323,789.9971,RMM2018-10-10.0077.fcs
416.67047,1515.4757,10454.5205,-4.3512874,62858.35,RMM2018-10-10.0077.fcs
420.1524,2454.7402,3020.49,34.799812,3.609738,RMM2018-10-10.0077.fcs
421.47885,2088.1558,5396.1333,35.081787,-2.7169046,RMM2018-10-10.0077.fcs
432.0075,2070.9116,1471.6914,19.590609,1154.2527,RMM2018-10-10.0077.fcs
447.2617,136.85577,2711.8494,48.396923,684.67737,RMM2018-10-10.0077.fcs
449.66586,3352.2786,3740.408,13.875397,-27.254217,RMM2018-10-10.0077.fcs
468.73355,1108.5142,1151.7434,41.478386,1001.04175,RMM2018-10-10.0077.fcs
482.41257,2622.372,6061.4873,-16.018625,697.2404,RMM2018-10-10.0077.fcs
483.4903,1656.0596,4365.326,-11.736299,595.6506,RMM2018-10-10.0077.fcs
488.54733,-1339.4957,3445.1357,11.547637,-19.38305,RMM2018-10-10.0077.fcs
496.67188,858.6034,1186.4626,39.66671,0.059298277,RMM2018-10-10.0077.fcs
500.817,226.7993,1585.5586,10.550778,30270.42,RMM2018-10-10.0077.fcs
505.128,3981.1084,2811.773,61.714523,125.34192,RMM2018-10-10.0077.fcs
506.70312,779.57825,4388.561,46.789444,817.06525,RMM2018-10-10.0077.fcs
509.2731,-375.77463,3086.4158,66.29298,716.3094,RMM2018-10-10.0077.fcs
524.61017,-1063.7938,2768.487,47.293457,569.86536,RMM2018-10-10.0077.fcs
535.4705,-1569.1237,1642.1616,35.593662,1.7534902,RMM2018-10-10.0077.fcs
548.98364,1167.1069,8917.198,51.749283,65090.52,RMM2018-10-10.0077.fcs
556.2791,1560.3932,2018.1383,16.450699,834.42334,RMM2018-10-10.0077.fcs
559.3465,1418.5969,1493.4811,40.96294,913.4039,RMM2018-10-10.0077.fcs
563.243,-2253.8267,4291.788,51.34578,52.190536,RMM2018-10-10.0077.fcs
564.2378,1518.6974,8425.964,33.58454,25.107613,RMM2018-10-10.0077.fcs
602.8706,-1022.20844,4326.5537,39.221622,4668.4297,RMM2018-10-10.0077.fcs
605.938,-2410.4365,2451.6926,15.646777,980.3452,RMM2018-10-10.0077.fcs
612.7361,-1967.8522,5649.062,12.761595,20.362389,RMM2018-10-10.0077.fcs
614.22833,1927.6024,6286.451,37.169525,83.19648,RMM2018-10-10.0077.fcs
621.4409,-203.95186,3141.958,20.09992,-43.48251,RMM2018-10-10.0077.fcs
635.7831,635.4505,8058.3174,29.814713,406.57336,RMM2018-10-10.0077.fcs
643.41016,6181.1064,5415.0015,39.300842,48235.777,RMM2018-10-10.0077.fcs
649.2134,-776.7476,1615.7081,13.207128,1032.6097,RMM2018-10-10.0077.fcs
650.7056,1944.5176,4733.6587,18.244335,4146.8696,RMM2018-10-10.0077.fcs
661.64886,-255.77846,1141.0883,5.165447,978.2308,RMM2018-10-10.0077.fcs
667.8666,173.38002,2592.8062,45.110725,-11.124668,RMM2018-10-10.0077.fcs
668.8614,-32.734093,4893.348,59.973064,13.971768,RMM2018-10-10.0077.fcs
671.8459,2744.5881,7455.953,51.11757,118.78744,RMM2018-10-10.0077.fcs
674.333,5216.913,1293.9834,25.82474,1085.9204,RMM2018-10-10.0077.fcs
676.3227,1053.0547,6636.5186,2.6752238,133.327,RMM2018-10-10.0077.fcs
686.1052,1208.4641,9045.359,43.02343,1336.313,RMM2018-10-10.0077.fcs
706.08484,2267.8992,6656.636,23.17397,1134.0652,RMM2018-10-10.0077.fcs
706.66516,614.1827,6427.9473,32.081657,871.617,RMM2018-10-10.0077.fcs
708.32324,2153.9978,3369.267,32.08987,-26.429434,RMM2018-10-10.0077.fcs
719.1006,306.77887,1503.3062,51.5828,33.724163,RMM2018-10-10.0077.fcs
724.2406,1102.7909,1723.8783,20.086012,42371.52,RMM2018-10-10.0077.fcs
729.9609,105.61417,4843.621,36.936054,142.4289,RMM2018-10-10.0077.fcs
743.9715,2542.0146,1026.2217,45.27436,49.140266,RMM2018-10-10.0077.fcs
749.11145,-88.90723,8450.785,-22.868317,1794.3137,RMM2018-10-10.0077.fcs
749.8576,2128.792,7584.5415,37.219067,1101.287,RMM2018-10-10.0077.fcs
764.1998,-1773.2449,3121.922,56.90049,934.2867,RMM2018-10-10.0077.fcs
766.8527,-25.75282,5487.4507,48.357788,7207.3076,RMM2018-10-10.0077.fcs
767.5989,1343.6171,7336.2686,24.984917,6872.9053,RMM2018-10-10.0077.fcs
768.5108,4106.1953,7527.5186,38.54369,659.1079,RMM2018-10-10.0077.fcs
771.08075,1163.7078,4336.833,19.183592,27.765968,RMM2018-10-10.0077.fcs
