HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
5.704244,11.7113695,3252.2468,7.5100827,-4.7151394,RMM2018-10-10.0084.fcs
7.0870914,-2504.587,6049.912,39.849445,83.19509,RMM2018-10-10.0084.fcs
19.70557,1017.18066,4530.0205,8.808876,52.92857,RMM2018-10-10.0084.fcs
21.00199,349.74158,7101.6177,30.389256,937.77155,RMM2018-10-10.0084.fcs
32.41048,1790.9489,3437.4507,41.32089,-110.13863,RMM2018-10-10.0084.fcs
38.979004,2691.508,9836.3955,12.822931,-16.102747,RMM2018-10-10.0084.fcs
40.448277,3096.9407,7012.8267,27.135109,1.1759562,RMM2018-10-10.0084.fcs
42.95469,-1710.4998,4917.26,-7.227748,8.904412,RMM2018-10-10.0084.fcs
49.95535,5861.9224,4140.4253,43.437016,32.137123,RMM2018-10-10.0084.fcs
51.16534,1238.2063,3040.9084,19.19812,-9.521641,RMM2018-10-10.0084.fcs
53.75818,-215.52052,6511.893,26.586203,47.352116,RMM2018-10-10.0084.fcs
59.375996,120.55387,8212.873,19.751621,99.94037,RMM2018-10-10.0084.fcs
60.15385,-668.2135,12915.132,-12.937135,9.496051,RMM2018-10-10.0084.fcs
60.845272,496.7886,9866.171,9.470584,-33.01842,RMM2018-10-10.0084.fcs
72.51304,2592.0876,6488.3535,55.29854,-38.337997,RMM2018-10-10.0084.fcs
75.019455,4570.279,4277.5386,8.89303,64.79477,RMM2018-10-10.0084.fcs
83.66225,2444.7266,5600.734,25.916317,-23.77914,RMM2018-10-10.0084.fcs
84.35367,217.05476,5221.083,8.078993,12.570808,RMM2018-10-10.0084.fcs
90.057915,-799.5216,5934.079,37.50692,110.922035,RMM2018-10-10.0084.fcs
93.16932,1350.2856,4090.044,0.77224827,-24.110033,RMM2018-10-10.0084.fcs
101.46641,1585.5457,6285.4536,7.7798376,-15.719377,RMM2018-10-10.0084.fcs
104.145676,444.24176,3022.5095,-7.9328265,88.67,RMM2018-10-10.0084.fcs
115.64059,2217.9758,3519.4521,-8.068955,-70.286415,RMM2018-10-10.0084.fcs
117.10986,2090.433,2124.519,60.038128,67.65562,RMM2018-10-10.0084.fcs
121.51769,-980.09827,2832.1826,6.122533,5.9049664,RMM2018-10-10.0084.fcs
128.86406,-529.7438,3211.474,-14.758013,-41.01467,RMM2018-10-10.0084.fcs
131.88904,2609.6306,3789.045,41.22101,73.93703,RMM2018-10-10.0084.fcs
137.76614,1223.7115,8369.476,77.35007,-15.578641,RMM2018-10-10.0084.fcs
138.71684,3235.0188,8504.154,24.454308,-7.602296,RMM2018-10-10.0084.fcs
156.08887,2395.6226,6194.5083,73.036026,-0.49209738,RMM2018-10-10.0084.fcs
159.54597,332.67218,4614.663,51.51938,-14.13499,RMM2018-10-10.0084.fcs
161.01526,1450.1448,3135.8154,2.2591882,-18.416107,RMM2018-10-10.0084.fcs
166.89236,3082.2886,12370.119,28.274029,26.909992,RMM2018-10-10.0084.fcs
168.44806,2423.5017,1901.2203,67.15742,-4.4778075,RMM2018-10-10.0084.fcs
175.70801,-764.42834,5140.723,48.21698,43.370853,RMM2018-10-10.0084.fcs
178.12799,2773.3503,4586.5747,28.967133,5.185899,RMM2018-10-10.0084.fcs
184.17795,870.623,4375.377,71.35089,-10.95638,RMM2018-10-10.0084.fcs
187.54865,2956.0989,3753.8318,31.939507,78.273056,RMM2018-10-10.0084.fcs
189.79576,9403.241,29102.203,40.642727,5541.547,RMM2018-10-10.0084.fcs
191.0922,1507.3792,6860.803,31.66448,1318.9742,RMM2018-10-10.0084.fcs
193.68501,-725.49475,2822.0242,64.37256,-35.626183,RMM2018-10-10.0084.fcs
