HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
1.582387,982.4776,4566.9043,-54.3341,1358.668,RMM2018-10-10.0027.fcs
9.946433,-2154.1365,3284.7275,-14.49847,923.71375,RMM2018-10-10.0027.fcs
13.902401,897.2405,4926.3853,-41.79091,1536.252,RMM2018-10-10.0027.fcs
22.379475,-407.38113,1827.0585,-14.588331,785.03516,RMM2018-10-10.0027.fcs
35.60371,2861.0405,3642.661,-26.145493,1144.5486,RMM2018-10-10.0027.fcs
39.785732,594.42804,2996.9915,-28.406523,1321.0435,RMM2018-10-10.0027.fcs
43.176563,1069.2013,2407.3093,-0.9758823,927.9017,RMM2018-10-10.0027.fcs
44.871975,3564.9963,2897.9536,22.757309,978.73364,RMM2018-10-10.0027.fcs
50.184277,1071.8096,2394.7327,-27.777496,1054.4402,RMM2018-10-10.0027.fcs
63.860622,1714.2191,1576.3258,-16.409138,1110.2329,RMM2018-10-10.0027.fcs
65.66907,123.68544,2172.493,-12.769185,1444.4684,RMM2018-10-10.0027.fcs
77.423935,4230.381,6036.145,-40.218494,1532.664,RMM2018-10-10.0027.fcs
80.362656,482.4631,1274.3702,-48.54439,619.5046,RMM2018-10-10.0027.fcs
82.84926,-1480.3512,3427.8164,37.581577,1457.8011,RMM2018-10-10.0027.fcs
84.09257,-322.0851,2218.2937,19.691282,910.87646,RMM2018-10-10.0027.fcs
92.34359,1322.5223,3318.9539,-41.706757,873.4543,RMM2018-10-10.0027.fcs
104.889656,360.76498,6523.7114,-7.8168736,1596.3511,RMM2018-10-10.0027.fcs
119.47022,2580.2522,7249.76,-25.654198,2127.4543,RMM2018-10-10.0027.fcs
130.99904,-458.4416,3328.1902,-5.596602,1489.2976,RMM2018-10-10.0027.fcs
140.71942,302.68268,3423.8135,-14.220281,971.9561,RMM2018-10-10.0027.fcs
147.04897,-2168.2087,4183.6885,34.01676,1473.2262,RMM2018-10-10.0027.fcs
154.16971,-1703.438,2530.5671,-13.555025,1062.2473,RMM2018-10-10.0027.fcs
160.27321,870.5222,3317.99,-39.928078,938.8982,RMM2018-10-10.0027.fcs
166.15065,2326.5654,3446.6726,9.438343,1029.9885,RMM2018-10-10.0027.fcs
171.01083,0.03828299,3267.9028,2.3744006,1556.6947,RMM2018-10-10.0027.fcs
174.1756,219.88268,3858.964,-20.38021,1179.9395,RMM2018-10-10.0027.fcs
181.40938,-1393.3745,2622.4387,1.8656199,983.79614,RMM2018-10-10.0027.fcs
183.66992,1547.925,3550.315,-20.101368,1529.5889,RMM2018-10-10.0027.fcs
187.39984,-1609.4421,3276.4468,-18.649212,883.5161,RMM2018-10-10.0027.fcs
195.19875,3699.9727,1838.2415,29.932503,2858.3958,RMM2018-10-10.0027.fcs
200.7371,-812.3822,4703.6816,27.156519,826.38367,RMM2018-10-10.0027.fcs
213.62227,-770.6236,1704.9658,-20.229605,1090.094,RMM2018-10-10.0027.fcs
219.38666,3751.3303,3457.9978,15.155565,1720.1288,RMM2018-10-10.0027.fcs
225.03804,4561.811,5067.455,39.046425,2949.9873,RMM2018-10-10.0027.fcs
239.16649,1641.8726,4099.679,-19.2494,1333.6654,RMM2018-10-10.0027.fcs
258.15515,1650.7849,18562.424,-14.136388,3154.554,RMM2018-10-10.0027.fcs
273.0748,-954.7174,2239.879,30.121433,782.71063,RMM2018-10-10.0027.fcs
276.57867,459.8429,9839.861,-1.7936839,2783.4875,RMM2018-10-10.0027.fcs
282.9082,1241.683,2871.8364,6.9095383,1102.8214,RMM2018-10-10.0027.fcs
288.10748,-1341.2013,4217.4326,9.175687,1044.4235,RMM2018-10-10.0027.fcs
297.1497,5059.7476,5032.485,19.394974,1642.6,RMM2018-10-10.0027.fcs
