HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
0.7723047,502.7167,2765.9265,15.006348,30.892117,RMM2018-10-10.0026.fcs
27.339586,-538.69147,6569.9653,62.33824,145.03928,RMM2018-10-10.0026.fcs
28.189121,2079.7761,7443.2563,14.431074,90.4099,RMM2018-10-10.0026.fcs
31.20111,1434.8259,2593.5515,54.752117,28.849485,RMM2018-10-10.0026.fcs
34.599247,-1031.3947,2272.7185,56.313416,3450.587,RMM2018-10-10.0026.fcs
47.49674,654.3982,1720.7526,20.319197,2.6379135,RMM2018-10-10.0026.fcs
50.045345,-193.91931,1788.8674,64.61643,61.146072,RMM2018-10-10.0026.fcs
65.25975,2460.2344,8317.753,65.86083,10.778479,RMM2018-10-10.0026.fcs
67.49943,368.09778,3798.4082,86.540535,114.59603,RMM2018-10-10.0026.fcs
78.38893,-1363.9344,4036.9746,52.93131,99.174194,RMM2018-10-10.0026.fcs
92.599335,2493.4421,1173.6156,26.586203,47.352116,RMM2018-10-10.0026.fcs
95.147934,2876.3682,9021.532,10.381291,73.70344,RMM2018-10-10.0026.fcs
99.78177,7123.2163,9420.936,-9.189002,30.110779,RMM2018-10-10.0026.fcs
100.39961,4309.576,9548.517,16.966848,94.418076,RMM2018-10-10.0026.fcs
106.65528,-529.16943,5704.0566,62.794804,-30.841734,RMM2018-10-10.0026.fcs
115.45955,397.67075,7501.8696,16.389294,32.93565,RMM2018-10-10.0026.fcs
118.317085,880.81836,12404.531,37.160713,-3.1644123,RMM2018-10-10.0026.fcs
124.64999,-2079.6133,3304.8503,19.323391,-23.036448,RMM2018-10-10.0026.fcs
129.90166,-300.083,3869.7954,22.514389,56.57412,RMM2018-10-10.0026.fcs
133.29979,3075.3635,3858.597,-4.84995,28.36382,RMM2018-10-10.0026.fcs
136.0801,1399.076,1179.5605,56.505558,4.8953505,RMM2018-10-10.0026.fcs
157.78185,-77.68567,4193.801,18.3041,-65.003426,RMM2018-10-10.0026.fcs
169.59811,-99.30701,2698.611,14.419838,804.90247,RMM2018-10-10.0026.fcs
181.49161,1710.9346,5331.046,41.297466,127.62573,RMM2018-10-10.0026.fcs
186.89774,-270.76428,4288.332,15.492864,-5.339431,RMM2018-10-10.0026.fcs
197.09216,297.65643,3498.2063,2.108582,75.17743,RMM2018-10-10.0026.fcs
198.714,3714.3926,1285.2926,31.850677,122.66274,RMM2018-10-10.0026.fcs
199.79523,939.7905,2724.7886,24.87622,35.021145,RMM2018-10-10.0026.fcs
212.30656,1616.7626,1079.1041,11.335846,-9.476362,RMM2018-10-10.0026.fcs
223.50497,732.389,2669.3896,20.562172,74.47055,RMM2018-10-10.0026.fcs
228.52496,1208.7981,2633.7754,40.274982,11784.985,RMM2018-10-10.0026.fcs
241.03629,-370.51047,1421.0448,0.38512206,-22.16424,RMM2018-10-10.0026.fcs
254.24272,748.1393,5722.8066,30.148094,60.64318,RMM2018-10-10.0026.fcs
261.42514,2092.729,1423.3335,67.15742,92.97363,RMM2018-10-10.0026.fcs
271.85126,-1091.4529,2852.4883,18.231924,56.48932,RMM2018-10-10.0026.fcs
273.85925,2543.7773,6818.588,-8.51419,1740.5712,RMM2018-10-10.0026.fcs
