HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
6.6437235,1097.7327,2743.4377,11.258215,98.3585,RMM2018-10-10.0007.fcs
33.353287,968.99475,1508.1128,45.471645,173.15027,RMM2018-10-10.0007.fcs
51.74024,169.16577,1328.1786,6.9348097,-22.034073,RMM2018-10-10.0007.fcs
65.727974,1913.6498,2766.9026,43.507717,25.101353,RMM2018-10-10.0007.fcs
68.59196,453.80273,1887.5979,35.69869,140.98622,RMM2018-10-10.0007.fcs
70.513245,1543.6426,6127.619,40.93392,-94.81352,RMM2018-10-10.0007.fcs
71.85097,97.49797,1748.575,36.50544,-94.40141,RMM2018-10-10.0007.fcs
73.116875,-609.4859,3054.438,28.379509,-52.93977,RMM2018-10-10.0007.fcs
82.87596,-2784.0815,2451.8918,30.318552,-44.69959,RMM2018-10-10.0007.fcs
84.527916,2410.4346,1850.8765,-7.038806,74.81133,RMM2018-10-10.0007.fcs
96.61231,435.71744,1832.3499,60.319393,-98.82504,RMM2018-10-10.0007.fcs
101.24496,1414.5966,3046.0728,-6.485304,129.92543,RMM2018-10-10.0007.fcs
111.17464,-781.5945,3902.748,20.796055,5.747919,RMM2018-10-10.0007.fcs
120.709274,-409.32236,5113.539,7.596518,-349.7356,RMM2018-10-10.0007.fcs
159.94316,1029.1166,980.473,23.439415,182.8018,RMM2018-10-10.0007.fcs
170.29478,1530.5437,2870.115,-11.721697,-73.886116,RMM2018-10-10.0007.fcs
209.12466,1149.7468,1370.9668,9.049722,143.01274,RMM2018-10-10.0007.fcs
210.27385,1836.2479,3079.0254,-31.276396,25.68927,RMM2018-10-10.0007.fcs
231.8031,965.84863,1218.929,22.514389,-37.12919,RMM2018-10-10.0007.fcs
236.52554,699.9847,1620.0249,0.77224827,197.02977,RMM2018-10-10.0007.fcs
242.03802,751.5862,1755.8358,5.9057717,-134.72258,RMM2018-10-10.0007.fcs
244.16583,78.79886,1124.0806,8.933768,7.14812,RMM2018-10-10.0007.fcs
253.34134,1189.1134,2008.9548,-4.3208237,89.946236,RMM2018-10-10.0007.fcs
255.61278,-1777.6394,1783.439,67.53439,113.57024,RMM2018-10-10.0007.fcs
256.2592,-687.74396,2998.9744,22.989128,57.441784,RMM2018-10-10.0007.fcs
263.0376,-625.3211,1912.7463,9.604847,136.08458,RMM2018-10-10.0007.fcs
288.72363,4.6788177,3715.9563,29.976612,-108.784424,RMM2018-10-10.0007.fcs
295.04416,734.5803,2814.744,26.750286,94.05423,RMM2018-10-10.0007.fcs
300.96964,-1991.7517,1079.1041,0.091448784,-120.9833,RMM2018-10-10.0007.fcs
312.56024,1280.5533,181102.97,18.688105,-78.26584,RMM2018-10-10.0007.fcs
327.44577,-1888.0962,2926.1296,72.13411,-5.701692,RMM2018-10-10.0007.fcs
343.81268,-2970.777,2777.8687,-14.607407,-153.34886,RMM2018-10-10.0007.fcs
347.57446,-437.20755,2827.3745,15.155565,-25.563858,RMM2018-10-10.0007.fcs
