HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
0.49846396,3557.4443,13363.7705,1.8878844,36.514317,RMM2018-10-10.0042.fcs
2.7771566,-1530.0724,3033.6025,51.09384,96.31355,RMM2018-10-10.0042.fcs
4.6285944,-1756.4371,2630.6545,-11.805851,75.417366,RMM2018-10-10.0042.fcs
5.6967316,3027.782,3628.036,39.759586,85.07147,RMM2018-10-10.0042.fcs
8.046633,-577.87067,8254.737,18.832096,-14.561266,RMM2018-10-10.0042.fcs
17.659866,-2066.7458,3257.4868,27.81546,107.58562,RMM2018-10-10.0042.fcs
23.356598,-750.51697,1031.7448,10.268515,19.916618,RMM2018-10-10.0042.fcs
28.626076,2530.512,2054.6238,-3.4796157,48.2598,RMM2018-10-10.0042.fcs
37.740845,721.35925,1712.5728,28.444487,78.98878,RMM2018-10-10.0042.fcs
51.697834,-2534.2888,6791.8516,6.0796566,26.085615,RMM2018-10-10.0042.fcs
67.64869,-2644.3103,5328.42,26.586203,69.840904,RMM2018-10-10.0042.fcs
71.06673,2729.254,6718.305,-10.233437,111.18476,RMM2018-10-10.0042.fcs
73.915085,4543.5645,9970.037,-39.17406,18.866383,RMM2018-10-10.0042.fcs
75.5529,5843.499,6113.353,18.840916,-10.52963,RMM2018-10-10.0042.fcs
78.899734,-1976.8855,2791.758,19.691282,-21.471403,RMM2018-10-10.0042.fcs
83.59953,-317.28546,5352.3154,-15.46983,44.180046,RMM2018-10-10.0042.fcs
90.578026,3143.7532,5247.4727,-13.439072,38.06504,RMM2018-10-10.0042.fcs
97.698944,323.87653,4774.118,-6.9135356,96.903786,RMM2018-10-10.0042.fcs
104.819855,1080.1667,4038.4614,35.63285,118.418304,RMM2018-10-10.0042.fcs
126.1826,2394.1404,3703.0493,-8.598083,129.56339,RMM2018-10-10.0042.fcs
133.44594,3849.4175,1691.1805,22.772367,89.228325,RMM2018-10-10.0042.fcs
137.29123,1941.6206,4282.819,-0.43656206,81.17373,RMM2018-10-10.0042.fcs
164.27948,544.4347,2208.543,5.049507,53.401947,RMM2018-10-10.0042.fcs
170.83073,3381.6646,13330.497,41.297466,200.71431,RMM2018-10-10.0042.fcs
181.86815,3588.875,8427.207,-5.121864,15.275297,RMM2018-10-10.0042.fcs
183.71957,-2840.4673,3010.0122,3.9826481,30.199839,RMM2018-10-10.0042.fcs
184.5741,-2232.956,4644.556,11.23595,-12.270016,RMM2018-10-10.0042.fcs
188.4906,2610.5205,4208.112,24.87622,21.902681,RMM2018-10-10.0042.fcs
195.25546,-168.28534,9187.251,15.083978,42.99749,RMM2018-10-10.0042.fcs
197.39174,-299.28442,2657.2083,48.673164,147.55913,RMM2018-10-10.0042.fcs
206.29288,98.41391,3980.292,36.526848,77.69425,RMM2018-10-10.0042.fcs
208.50037,462.51193,5741.704,-1.488944,79.03533,RMM2018-10-10.0042.fcs
220.89075,1155.7487,2389.7803,-22.325756,124.36143,RMM2018-10-10.0042.fcs
224.87848,2271.7024,5717.756,37.172356,36.751648,RMM2018-10-10.0042.fcs
234.34927,-526.42194,3038.9578,-6.1309357,153.94075,RMM2018-10-10.0042.fcs
236.48557,2248.612,6954.4575,2.7302072,108.25954,RMM2018-10-10.0042.fcs
242.46713,2339.8909,4886.06,24.499235,125.85045,RMM2018-10-10.0042.fcs
247.02452,1143.8771,8824.118,11.324779,145.73944,RMM2018-10-10.0042.fcs
250.7986,-1771.8153,9294.261,23.776133,-46.918133,RMM2018-10-10.0042.fcs
253.8606,5553.488,6346.372,-0.1946435,44.609238,RMM2018-10-10.0042.fcs
259.55734,3135.0815,5501.0015,25.017172,-11.263325,RMM2018-10-10.0042.fcs
266.3934,1990.9955,2636.1765,-45.271473,56.98603,RMM2018-10-10.0042.fcs
275.22333,2304.7275,5768.0425,3.1066914,85.307976,RMM2018-10-10.0042.fcs
290.6045,2851.288,8288.836,16.937956,140.7625,RMM2018-10-10.0042.fcs
292.66956,844.8335,4855.248,4.599453,-80.11359,RMM2018-10-10.0042.fcs
298.93597,1936.0985,3683.9587,33.582115,89.50635,RMM2018-10-10.0042.fcs
317.45035,3429.5237,5745.526,8.230564,87.222305,RMM2018-10-10.0042.fcs
320.9396,-2201.7344,5078.762,8.767176,123.9889,RMM2018-10-10.0042.fcs
332.33307,6758.533,12678.49,-12.051841,104.80931,RMM2018-10-10.0042.fcs
339.88123,-1546.5956,3434.9233,18.21519,8.527493,RMM2018-10-10.0042.fcs
349.35205,748.75806,5173.909,43.95347,37.309277,RMM2018-10-10.0042.fcs
356.9002,870.5527,7101.849,18.411865,-55.57872,RMM2018-10-10.0042.fcs
362.3833,6010.6416,12916.772,-4.865264,45.834362,RMM2018-10-10.0042.fcs
371.28445,-1538.6042,1428.1682,7.7451963,20.905176,RMM2018-10-10.0042.fcs
372.70865,3901.422,8869.775,8.344234,93.79112,RMM2018-10-10.0042.fcs
378.26297,1038.5548,1914.9845,-6.1141005,42.80108,RMM2018-10-10.0042.fcs
381.8234,2934.312,4010.1667,-5.318958,10.602008,RMM2018-10-10.0042.fcs
384.24454,2898.5244,10516.501,56.533306,93.7626,RMM2018-10-10.0042.fcs
385.6687,6166.652,9867.994,8.676712,66.09659,RMM2018-10-10.0042.fcs
386.16718,5363.232,9866.695,52.344193,134.71225,RMM2018-10-10.0042.fcs
394.14258,4549.262,8386.881,61.78197,159.26802,RMM2018-10-10.0042.fcs
407.17386,4334.6904,10193.812,40.056053,167.20804,RMM2018-10-10.0042.fcs
409.31015,-2080.4749,2984.9417,26.67873,138.83017,RMM2018-10-10.0042.fcs
410.4495,-134.52605,5350.0015,29.971464,144.18251,RMM2018-10-10.0042.fcs
419.2082,156.04832,2394.5107,-2.5986357,90.41231,RMM2018-10-10.0042.fcs
424.19284,-258.38794,3934.3708,27.695095,221.60374,RMM2018-10-10.0042.fcs
429.8896,-750.6346,3494.0466,-15.259045,101.933235,RMM2018-10-10.0042.fcs
431.5274,1431.5243,8395.056,-12.372469,85.92373,RMM2018-10-10.0042.fcs
436.01355,5768.142,3340.6858,-3.8967826,186.2773,RMM2018-10-10.0042.fcs
444.6299,-586.48804,5022.769,22.35503,24.493664,RMM2018-10-10.0042.fcs
445.34198,-1020.8165,5383.669,-3.0938838,17.075237,RMM2018-10-10.0042.fcs
446.41013,351.3047,3601.6448,-20.971596,108.4435,RMM2018-10-10.0042.fcs
450.46902,3446.533,3731.1619,-2.1858628,45.715157,RMM2018-10-10.0042.fcs
453.03256,-2736.7522,5502.344,-39.870193,18.361673,RMM2018-10-10.0042.fcs
460.36707,359.0258,8107.98,-3.9184773,48.626743,RMM2018-10-10.0042.fcs
461.4352,194.40231,2158.8113,16.81205,68.52898,RMM2018-10-10.0042.fcs
468.48492,1103.8777,5921.375,-18.651997,-26.237637,RMM2018-10-10.0042.fcs
483.86612,47.02565,4901.3877,-9.866655,102.63493,RMM2018-10-10.0042.fcs
490.41736,2112.104,5306.2,-9.827082,52.44213,RMM2018-10-10.0042.fcs
491.69913,-384.15466,3521.4058,24.495996,46.971382,RMM2018-10-10.0042.fcs
493.9778,1501.189,9450.14,18.74361,94.55661,RMM2018-10-10.0042.fcs
501.81082,3114.7163,4522.1025,26.754711,98.17271,RMM2018-10-10.0042.fcs
503.16382,-820.39087,2884.1284,29.572872,6.458342,RMM2018-10-10.0042.fcs
510.9256,1479.4047,1438.7963,-6.6951065,99.59381,RMM2018-10-10.0042.fcs
514.9133,-4107.324,5558.6597,-9.450421,11.348245,RMM2018-10-10.0042.fcs
527.73096,2111.4148,8335.8,-1.1888896,37.736523,RMM2018-10-10.0042.fcs
531.149,2449.8306,1165.5696,33.955723,88.25734,RMM2018-10-10.0042.fcs
537.9139,3204.4119,8125.647,-11.01365,-37.673832,RMM2018-10-10.0042.fcs
541.04706,2993.2527,8083.1523,49.708733,43.094494,RMM2018-10-10.0042.fcs
541.54553,3538.1396,7827.712,3.2194166,36.365913,RMM2018-10-10.0042.fcs
558.8493,8639.174,19414.486,-6.167465,74.96252,RMM2018-10-10.0042.fcs
584.91187,5168.5186,11397.304,50.89656,60.384663,RMM2018-10-10.0042.fcs
586.3361,1171.4022,3402.051,7.116742,154.50587,RMM2018-10-10.0042.fcs
589.54047,493.6694,5774.1934,29.722801,93.039406,RMM2018-10-10.0042.fcs
593.457,2078.8982,6633.922,21.293234,62.845943,RMM2018-10-10.0042.fcs
604.28076,-647.00574,6034.6777,25.868996,53.997147,RMM2018-10-10.0042.fcs
608.90936,-192.18018,3852.3796,-10.622339,8.2008705,RMM2018-10-10.0042.fcs
611.4017,1438.462,6504.279,12.306765,95.014015,RMM2018-10-10.0042.fcs
621.727,321.3151,5395.68,-3.3052013,98.980484,RMM2018-10-10.0042.fcs
627.495,-965.0097,5602.838,-8.656862,40.34093,RMM2018-10-10.0042.fcs
632.33716,-584.85657,1605.7148,15.147814,104.21697,RMM2018-10-10.0042.fcs
636.89453,840.779,2824.282,-6.021938,66.16802,RMM2018-10-10.0042.fcs
662.4587,3063.043,6508.8037,-14.072449,118.06526,RMM2018-10-10.0042.fcs
668.2266,2197.3677,6878.5283,-14.39553,18.865223,RMM2018-10-10.0042.fcs
671.0037,3923.627,5749.762,-41.83304,91.99204,RMM2018-10-10.0042.fcs
673.70966,1802.6223,1389.0626,-21.126831,73.27404,RMM2018-10-10.0042.fcs
686.2425,-3097.4226,1618.4387,2.769423,52.73255,RMM2018-10-10.0042.fcs
698.5617,2087.1475,4669.8975,9.481247,30.19825,RMM2018-10-10.0042.fcs
708.2461,1799.0464,5767.849,25.927906,28.097769,RMM2018-10-10.0042.fcs
709.6703,2559.498,1749.6211,-10.905285,177.72542,RMM2018-10-10.0042.fcs
739.3645,-765.26886,1754.322,-16.037317,31.40527,RMM2018-10-10.0042.fcs
741.572,-281.399,2619.3467,-23.164396,9.933309,RMM2018-10-10.0042.fcs
764.9998,-54.92977,4041.3213,7.841959,46.741287,RMM2018-10-10.0042.fcs
766.78,873.4537,5478.548,-26.426802,89.2681,RMM2018-10-10.0042.fcs
767.4209,1178.0245,8671.581,14.579454,76.8514,RMM2018-10-10.0042.fcs
768.13306,32.859535,5602.726,40.648903,43.648952,RMM2018-10-10.0042.fcs
773.8297,-1921.3008,1001.3993,27.036057,57.9874,RMM2018-10-10.0042.fcs
774.8979,1703.9836,7685.407,15.374945,156.97948,RMM2018-10-10.0042.fcs
778.672,-752.08044,5409.7666,-3.6790879,106.13952,RMM2018-10-10.0042.fcs
780.30975,1647.8186,2897.9705,-13.26439,3.7001226,RMM2018-10-10.0042.fcs
794.0531,1539.369,7445.013,15.092548,-9.760052,RMM2018-10-10.0042.fcs
796.9727,635.8023,4312.7573,53.945877,64.3891,RMM2018-10-10.0042.fcs
798.61053,-1175.0548,1155.6562,8.662464,125.33214,RMM2018-10-10.0042.fcs
809.79034,1768.9595,7377.241,9.606981,55.507965,RMM2018-10-10.0042.fcs
812.7811,1646.2158,10707.729,-30.402866,191.41472,RMM2018-10-10.0042.fcs
815.5583,-64.96426,4634.6206,-20.646105,49.01171,RMM2018-10-10.0042.fcs
819.97327,1850.726,11473.099,-41.430054,22.740023,RMM2018-10-10.0042.fcs
820.68536,2677.281,10028.179,42.183075,113.7828,RMM2018-10-10.0042.fcs
821.9671,2215.8882,4867.605,26.489437,68.600586,RMM2018-10-10.0042.fcs
833.0045,4105.5444,7144.851,10.336813,111.07558,RMM2018-10-10.0042.fcs
845.53735,3940.1301,3805.4907,22.794975,171.7679,RMM2018-10-10.0042.fcs
867.3274,1393.5823,2770.1453,-17.516186,28.36422,RMM2018-10-10.0042.fcs
871.1726,-133.31837,9216.722,-4.389042,83.293785,RMM2018-10-10.0042.fcs
871.6711,484.27722,9115.357,8.718319,74.89788,RMM2018-10-10.0042.fcs
887.9068,288.3699,1513.0771,15.53141,-11.428579,RMM2018-10-10.0042.fcs
901.22296,1867.507,5386.5063,7.791607,53.216167,RMM2018-10-10.0042.fcs
903.14557,6218.8374,13443.1875,55.9773,102.978355,RMM2018-10-10.0042.fcs
909.55444,897.83514,7402.5596,-11.793644,153.06049,RMM2018-10-10.0042.fcs
919.7373,675.3507,8307.24,63.424458,23.98651,RMM2018-10-10.0042.fcs
923.15533,-135.02367,4605.2515,-11.273847,55.20423,RMM2018-10-10.0042.fcs
924.0099,-537.82214,8001.136,16.665369,38.0867,RMM2018-10-10.0042.fcs
937.6108,213.88988,2953.7817,-2.835999,9.7462635,RMM2018-10-10.0042.fcs
943.44995,-144.67937,5580.711,23.826126,81.16199,RMM2018-10-10.0042.fcs
963.10364,2793.679,4274.797,42.115086,36.210194,RMM2018-10-10.0042.fcs
990.51917,1449.766,4907.1094,0.9305055,53.700848,RMM2018-10-10.0042.fcs
995.29016,1712.1405,7260.1675,15.330609,90.66822,RMM2018-10-10.0042.fcs
996.6431,-2064.8184,4575.4805,27.772856,112.9294,RMM2018-10-10.0042.fcs
998.99304,2463.2861,6010.0293,45.3306,57.484894,RMM2018-10-10.0042.fcs
1002.62476,1444.0002,11931.238,-20.911018,5.1217813,RMM2018-10-10.0042.fcs
1016.5817,4191.127,9103.413,33.832973,154.82246,RMM2018-10-10.0042.fcs
1018.86035,2916.986,1284.4131,13.70013,142.53201,RMM2018-10-10.0042.fcs
1021.70874,2520.189,2514.7368,12.746014,115.84245,RMM2018-10-10.0042.fcs
1025.4828,544.0755,5215.216,39.392517,-46.564938,RMM2018-10-10.0042.fcs
1030.6099,575.93066,1483.8013,44.310947,69.97081,RMM2018-10-10.0042.fcs
1047.1304,-734.3935,4265.17,30.452452,96.9618,RMM2018-10-10.0042.fcs
1053.5392,-629.8051,4738.525,50.148266,-6.5274916,RMM2018-10-10.0042.fcs
1066.3569,439.46008,2317.1387,59.745934,69.29278,RMM2018-10-10.0042.fcs
1067.9948,-2271.0447,4073.4023,9.668602,106.0055,RMM2018-10-10.0042.fcs
1074.4747,-626.17395,2975.2012,49.92422,36.153347,RMM2018-10-10.0042.fcs
1078.0352,-1269.6052,3147.7559,16.020927,55.13975,RMM2018-10-10.0042.fcs
1083.447,3443.9023,8211.44,27.031498,68.95339,RMM2018-10-10.0042.fcs
1084.5864,4472.065,1972.6138,35.868473,152.78824,RMM2018-10-10.0042.fcs
1086.3667,2632.4365,3367.0562,39.40972,103.492905,RMM2018-10-10.0042.fcs
1102.2463,716.8439,14124.632,31.481176,146.36568,RMM2018-10-10.0042.fcs
1106.4476,-83.474556,4747.081,-7.0729876,107.71124,RMM2018-10-10.0042.fcs
1112.2867,1883.1057,7825.2646,-25.461945,36.00934,RMM2018-10-10.0042.fcs
1119.6926,2166.7078,3106.9758,9.037168,33.052235,RMM2018-10-10.0042.fcs
1141.1978,389.71466,3109.8022,0.8996639,209.66518,RMM2018-10-10.0042.fcs
1155.5107,2367.9575,5747.123,24.026022,30.96476,RMM2018-10-10.0042.fcs
1175.3069,2156.7434,5797.064,-6.586423,-10.595249,RMM2018-10-10.0042.fcs
1189.4775,402.06018,4019.6345,49.915413,-21.824553,RMM2018-10-10.0042.fcs
1193.2516,4782.027,8188.7993,82.78709,42.631123,RMM2018-10-10.0042.fcs
1203.3633,-981.28955,9955.49,18.174957,120.25761,RMM2018-10-10.0042.fcs
1204.4314,830.03406,1767.8671,43.70546,-31.526209,RMM2018-10-10.0042.fcs
1222.4473,1532.6476,7741.8354,20.040747,69.3681,RMM2018-10-10.0042.fcs
1229.2122,1797.3397,1676.9219,-1.5598662,133.52695,RMM2018-10-10.0042.fcs
1255.702,2652.388,3115.0032,35.702953,107.093475,RMM2018-10-10.0042.fcs
1263.1078,2996.7603,10847.118,-13.785854,63.459488,RMM2018-10-10.0042.fcs
1263.6775,5841.1665,10716.296,21.243757,84.746994,RMM2018-10-10.0042.fcs
1266.3834,1249.2157,5592.187,5.1527796,113.6596,RMM2018-10-10.0042.fcs
1267.0242,-251.90218,5939.4956,13.732887,138.94357,RMM2018-10-10.0042.fcs
1268.3772,-280.77228,5910.663,16.565245,137.84047,RMM2018-10-10.0042.fcs
1282.7615,-986.5233,2490.341,25.319595,14.23008,RMM2018-10-10.0042.fcs
1298.6411,586.53033,5374.098,22.388067,61.037064,RMM2018-10-10.0042.fcs
1322.7098,468.7573,4692.703,13.860533,98.49038,RMM2018-10-10.0042.fcs
1335.5986,156.84921,2091.192,-49.60826,181.2691,RMM2018-10-10.0042.fcs
1347.9891,1897.1368,1584.079,-20.670807,132.12865,RMM2018-10-10.0042.fcs
1348.9148,1453.25,3658.484,10.833044,126.15497,RMM2018-10-10.0042.fcs
1350.5526,633.25006,4339.0205,7.0514655,151.00185,RMM2018-10-10.0042.fcs
1359.169,1950.5742,8495.504,32.628117,48.715733,RMM2018-10-10.0042.fcs
1365.0792,171.37988,5745.9243,24.574806,71.81847,RMM2018-10-10.0042.fcs
1375.6182,1774.3258,5765.7373,19.29705,92.950645,RMM2018-10-10.0042.fcs
1383.3087,-467.34573,4858.4663,-16.444649,36.657417,RMM2018-10-10.0042.fcs
1389.9312,2635.7107,10994.497,9.868111,12.854792,RMM2018-10-10.0042.fcs
1391.8539,-2409.615,9095.025,28.797976,23.155773,RMM2018-10-10.0042.fcs
1405.3837,1709.6155,5973.504,13.114561,14.868585,RMM2018-10-10.0042.fcs
1409.7274,2.188923,2960.0442,-6.2553062,80.76204,RMM2018-10-10.0042.fcs
