HDR-T,FSC-A,SSC-A,mKate/APC-A,GFP/FITC-A,file
3.5313015,7321.5063,8143.559,3.7619505,29747.959,RMM2018-10-10.0039.fcs
6.9020896,-1126.2112,3225.6943,11.738455,70.07663,RMM2018-10-10.0039.fcs
13.081867,1389.1829,5170.951,31.297668,5525.2017,RMM2018-10-10.0039.fcs
17.817022,1956.7533,1170.1982,17.270794,68.20487,RMM2018-10-10.0039.fcs
21.589094,3180.5688,9807.401,35.69869,-16.435331,RMM2018-10-10.0039.fcs
26.725533,487.6063,8899.362,-2.1695974,116.95595,RMM2018-10-10.0039.fcs
33.386852,-253.88942,1345.6508,32.75731,1082.5121,RMM2018-10-10.0039.fcs
36.757637,362.21738,2492.2183,22.757309,96.98552,RMM2018-10-10.0039.fcs
48.47514,123.532135,1571.0807,64.05174,39.63339,RMM2018-10-10.0039.fcs
50.160534,784.6823,3798.0312,37.93878,41.078144,RMM2018-10-10.0039.fcs
54.975945,867.6897,2049.7415,17.215872,62.344643,RMM2018-10-10.0039.fcs
80.979164,791.46954,4770.2134,1.0109606,11.859259,RMM2018-10-10.0039.fcs
91.17179,2590.7874,3417.365,2.0553944,-33.607468,RMM2018-10-10.0039.fcs
95.9872,2755.0383,3068.9329,26.33718,15.707296,RMM2018-10-10.0039.fcs
111.15575,2674.5466,7624.0376,29.061613,53.49124,RMM2018-10-10.0039.fcs
114.92781,4476.5757,1556.3947,5.144898,42.30598,RMM2018-10-10.0039.fcs
123.11401,-960.4516,3063.2485,-24.683468,677.1216,RMM2018-10-10.0039.fcs
123.59555,3631.6033,6266.812,-27.528263,677.86426,RMM2018-10-10.0039.fcs
124.2376,3893.14,4700.944,-20.58913,39.707523,RMM2018-10-10.0039.fcs
153.29059,2246.0894,2667.628,-12.346214,472.5175,RMM2018-10-10.0039.fcs
156.66138,2138.395,2604.7878,4.031706,-8.223112,RMM2018-10-10.0039.fcs
160.59396,3223.4817,4431.807,-7.9328265,-29.39617,RMM2018-10-10.0039.fcs
169.18144,1042.9363,1561.053,-9.943022,75.89074,RMM2018-10-10.0039.fcs
172.39172,-1149.8273,4167.251,58.164062,1070.281,RMM2018-10-10.0039.fcs
172.95352,-2068.9307,4376.413,26.73726,1070.3745,RMM2018-10-10.0039.fcs
189.24565,1436.1516,5370.3984,5.8567142,1673.7559,RMM2018-10-10.0039.fcs
194.5426,4955.9614,9343.777,50.59134,0.84844756,RMM2018-10-10.0039.fcs
200.48161,-118.119774,7162.577,-1.3607059,85.620926,RMM2018-10-10.0039.fcs
203.21036,5527.0015,8016.897,1.9655149,-39.46142,RMM2018-10-10.0039.fcs
208.42705,-1.3078967,4787.0845,29.932503,-4.2402296,RMM2018-10-10.0039.fcs
240.28903,675.6263,3210.9878,30.904652,-6.6387253,RMM2018-10-10.0039.fcs
261.23605,3374.8105,3411.303,-12.733341,-50.27523,RMM2018-10-10.0039.fcs
267.57635,-349.12643,3235.9211,22.65183,6797.9106,RMM2018-10-10.0039.fcs
283.3067,-874.85455,5862.996,50.29082,16687.828,RMM2018-10-10.0039.fcs
285.47363,2352.1436,2365.231,36.972584,163.31108,RMM2018-10-10.0039.fcs
288.36285,2897.0388,3580.2014,0.8561411,31.422825,RMM2018-10-10.0039.fcs
291.17184,4058.4094,11794.805,60.10649,103.36166,RMM2018-10-10.0039.fcs
313.32275,2652.5002,5567.9277,18.821043,7278.435,RMM2018-10-10.0039.fcs
324.55872,2860.8762,3266.3274,6.9095383,1784.0444,RMM2018-10-10.0039.fcs
331.94232,658.42725,4021.593,37.28668,-24.731209,RMM2018-10-10.0039.fcs
352.64862,3597.9758,8584.777,45.631897,88.06218,RMM2018-10-10.0039.fcs
354.4945,135.67004,1917.4723,14.698641,98.215485,RMM2018-10-10.0039.fcs
366.13174,1824.9667,3205.2573,55.580544,-45.87665,RMM2018-10-10.0039.fcs
372.15103,-21.65516,1222.6699,43.17488,729.21924,RMM2018-10-10.0039.fcs
375.3613,-431.40555,3251.9846,15.84385,-48.254463,RMM2018-10-10.0039.fcs
379.37415,1533.1743,3973.502,18.589584,10.795567,RMM2018-10-10.0039.fcs
386.59726,2183.2695,7556.8105,0.7342999,105.96297,RMM2018-10-10.0039.fcs
388.04187,1057.2665,3683.52,8.767176,1921.2183,RMM2018-10-10.0039.fcs
400.72244,645.32935,1360.0675,8.562886,82.32052,RMM2018-10-10.0039.fcs
408.90866,220.64877,7416.377,53.82245,17.897823,RMM2018-10-10.0039.fcs
414.92795,4182.0474,2416.2207,12.094344,7957.113,RMM2018-10-10.0039.fcs
422.39185,4450.019,9199.866,25.90813,613.4629,RMM2018-10-10.0039.fcs
423.5154,1977.6511,6965.676,-8.613397,508.7287,RMM2018-10-10.0039.fcs
436.3565,1962.1512,4937.357,0.24893165,11651.359,RMM2018-10-10.0039.fcs
449.67914,496.244,2204.659,-17.89269,35.695072,RMM2018-10-10.0039.fcs
452.88943,-2201.7056,3403.9302,-13.610365,-43.40596,RMM2018-10-10.0039.fcs
456.42075,-245.97818,4136.666,13.421703,1133.1676,RMM2018-10-10.0039.fcs
459.47046,3106.5457,4998.313,32.170444,-46.792355,RMM2018-10-10.0039.fcs
485.39343,-182.68414,3543.9578,-11.938015,-55.71771,RMM2018-10-10.0039.fcs
489.64706,1868.0988,2176.4646,24.233202,-13.338972,RMM2018-10-10.0039.fcs
498.95685,4234.419,3963.148,29.922848,6242.487,RMM2018-10-10.0039.fcs
499.51862,3013.4739,4006.5823,47.55232,6360.9966,RMM2018-10-10.0039.fcs
501.5251,-320.72665,1173.6569,45.41939,189.42995,RMM2018-10-10.0039.fcs
502.88943,236.53903,2957.756,18.727068,5020.5024,RMM2018-10-10.0039.fcs
507.7851,1912.0482,2181.8042,3.0235627,300.3077,RMM2018-10-10.0039.fcs
514.6872,4306.837,5147.8286,38.93949,45.441532,RMM2018-10-10.0039.fcs
524.5588,3361.0664,6431.6455,-5.8887143,-42.369854,RMM2018-10-10.0039.fcs
540.6904,3511.7375,4824.0225,2.6200604,70.9312,RMM2018-10-10.0039.fcs
546.46893,-746.11145,3722.058,-22.637444,1132.6807,RMM2018-10-10.0039.fcs
553.2908,-132.96407,1695.3647,27.977228,-27.980186,RMM2018-10-10.0039.fcs
560.91516,-153.12392,3564.888,28.76524,1149.0112,RMM2018-10-10.0039.fcs
562.6005,2755.7314,7554.9873,25.880058,44.725246,RMM2018-10-10.0039.fcs
564.52673,1281.9867,2963.732,59.658318,1205.7621,RMM2018-10-10.0039.fcs
567.1752,2317.604,5836.865,31.344316,25.857939,RMM2018-10-10.0039.fcs
569.26184,1258.5775,3909.135,26.06658,35.50828,RMM2018-10-10.0039.fcs
577.5283,1967.2688,3205.4773,31.804579,9905.502,RMM2018-10-10.0039.fcs
587.5604,-192.97606,1542.6195,-26.14826,-26.237637,RMM2018-10-10.0039.fcs
595.58606,4100.631,5400.826,21.992468,-6.0609026,RMM2018-10-10.0039.fcs
604.41437,2316.3772,3611.1074,-7.953016,13264.608,RMM2018-10-10.0039.fcs
607.9456,959.5507,7536.593,60.103252,4128.6875,RMM2018-10-10.0039.fcs
608.66797,1889.1207,7071.0127,43.10647,1209.626,RMM2018-10-10.0039.fcs
616.3726,2372.5862,3318.0151,-6.9784794,70.061714,RMM2018-10-10.0039.fcs
629.3742,2136.8855,3788.3655,50.1876,-32.897045,RMM2018-10-10.0039.fcs
647.03076,-218.49919,5725.7227,-6.6951065,1269.0111,RMM2018-10-10.0039.fcs
647.99384,1183.1642,3715.5159,22.408703,78.81462,RMM2018-10-10.0039.fcs
659.6311,3076.5588,7295.693,-10.55922,-61.58898,RMM2018-10-10.0039.fcs
663.6439,-1090.2804,3451.9302,18.963194,8641.495,RMM2018-10-10.0039.fcs
665.8911,2689.0437,4647.3804,9.601078,-50.792294,RMM2018-10-10.0039.fcs
669.904,-1039.7377,2916.352,60.953133,2164.5374,RMM2018-10-10.0039.fcs
689.88794,543.3821,2852.0662,6.967549,25.121517,RMM2018-10-10.0039.fcs
692.4561,2049.9578,2988.296,31.313858,5.622073,RMM2018-10-10.0039.fcs
694.14154,2670.3882,6146.1704,39.652164,1293.5201,RMM2018-10-10.0039.fcs
704.6552,-830.1004,3214.6445,27.731468,-66.63392,RMM2018-10-10.0039.fcs
707.8655,1719.3086,1518.1895,52.211594,12461.876,RMM2018-10-10.0039.fcs
713.3229,-243.06984,2904.5305,28.789497,1151.6783,RMM2018-10-10.0039.fcs
715.8109,2546.4028,2395.2415,83.96504,18.38989,RMM2018-10-10.0039.fcs
718.7001,-499.527,4984.3154,32.481182,66.29692,RMM2018-10-10.0039.fcs
719.74347,-1245.2006,7090.8613,23.55116,115.628746,RMM2018-10-10.0039.fcs
725.44165,2963.7483,4364.944,32.302055,12.77344,RMM2018-10-10.0039.fcs
726.6455,4115.5835,10271.137,40.068855,55.333458,RMM2018-10-10.0039.fcs
745.3454,-468.6645,5162.6924,32.01441,-13.849195,RMM2018-10-10.0039.fcs
752.408,807.0458,2760.5637,23.96312,7300.063,RMM2018-10-10.0039.fcs
763.7242,1070.9108,3943.2073,2.794146,5824.5967,RMM2018-10-10.0039.fcs
783.0661,-634.3462,4059.933,26.833925,1188.2825,RMM2018-10-10.0039.fcs
787.64075,1850.9098,3375.3206,27.507406,-3.5853267,RMM2018-10-10.0039.fcs
788.76434,202.16985,5534.497,33.221085,-52.28839,RMM2018-10-10.0039.fcs
796.14795,630.09485,4562.5967,14.01382,1120.9502,RMM2018-10-10.0039.fcs
813.5637,8925.615,12199.8955,-7.3853483,8864.546,RMM2018-10-10.0039.fcs
818.7804,1501.0698,3209.749,3.4391117,7267.615,RMM2018-10-10.0039.fcs
854.8158,-2515.473,3631.1836,28.450104,-39.666245,RMM2018-10-10.0039.fcs
858.10626,1834.0608,7333.417,0.8292773,14.538674,RMM2018-10-10.0039.fcs
869.262,567.553,3816.8748,4.946595,982.5736,RMM2018-10-10.0039.fcs
870.4658,846.49603,4551.0674,35.95295,119.829865,RMM2018-10-10.0039.fcs
873.67615,820.9798,5750.2876,31.669247,57.40897,RMM2018-10-10.0039.fcs
884.59106,-785.9967,6505.1606,52.060776,-52.45916,RMM2018-10-10.0039.fcs
904.7355,1031.7368,1800.2461,46.271103,-25.691494,RMM2018-10-10.0039.fcs
907.86554,3466.6392,6899.0854,36.406387,1212.4121,RMM2018-10-10.0039.fcs
908.6681,3579.9238,5204.1436,26.61934,335.01575,RMM2018-10-10.0039.fcs
